  1,213,537,746  99% - ...
          1,048   0%                                     seq-do
     39,560,873   3%                               - seed7-re-search-forward
     17,041,263   1%                                - seed7-inside-comment-p
     17,037,119   1%                                 - syntax-ppss
     17,030,709   1%                                  - syntax-propertize
     17,030,709   1%                                     seed7-mode-syntax-propertize
          4,144   0%                                    make-closure
          1,433   0%                                    syntax-table
            833   0%                                    #<byte-code-function 429>
         38,623   0%                                - seed7-inside-string-p
         38,623   0%                                 - syntax-ppss
         32,792   0%                                    parse-partial-sexp
          4,144   0%                                    make-closure
            694   0%                                    #<byte-code-function 8A5>
     10,025,055   0%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          8,288   0%                                  seed7-inside-line-indent-before-comment-p
          1,911   0%                                - seed7-inside-comment-p
          1,911   0%                                 - syntax-ppss
            258   0%                                    #<byte-code-function 1C8>
      7,455,655   0%                                 seed7--end-regexp-for
      5,359,009   0%                               - seed7-end-of-defun
      5,181,369   0%                                - seed7-top-block-name
      5,166,881   0%                                 - seed7--to-top
      5,027,009   0%                                  - seed7-re-search-backward
      4,744,992   0%                                   - run-with-timer
      4,744,992   0%                                    - run-at-time
      2,917,728   0%                                     - timer-activate
      2,917,728   0%                                      - timer--activate
      2,917,728   0%                                         timer--time-less-p
      1,119,936   0%                                       timer-relative-time
        707,328   0%                                     - timer-set-time
        707,328   0%                                        timer--time-setter
        279,969   0%                                   - seed7-inside-comment-p
        279,969   0%                                    - syntax-ppss
        279,969   0%                                     - syntax-propertize
        279,969   0%                                        seed7-mode-syntax-propertize
          2,048   0%                                     re-search-backward
        139,872   0%                                  - run-with-timer
        139,872   0%                                   - run-at-time
         78,368   0%                                    - timer-activate
         78,368   0%                                     - timer--activate
         78,368   0%                                        timer--time-less-p
         37,696   0%                                      timer-relative-time
         23,808   0%                                    - timer-set-time
         23,808   0%                                       timer--time-setter
         14,488   0%                                 - seed7--block-name
          5,288   0%                                    seed7-re-search-forward
          1,016   0%                                    match-string
        139,872   0%                                - seed7-re-search-backward
        139,872   0%                                 - run-with-timer
        139,872   0%                                  - run-at-time
         78,368   0%                                   - timer-activate
         78,368   0%                                    - timer--activate
         78,368   0%                                       timer--time-less-p
         37,696   0%                                     timer-relative-time
         23,808   0%                                   - timer-set-time
         23,808   0%                                      timer--time-setter
         14,224   0%                                  match-string
          8,192   0%                                  seed7-re-search-forward
         41,338   0%                               - seed7-inside-comment-p
         34,927   0%                                - syntax-ppss
         32,792   0%                                   parse-partial-sexp
          1,314   0%                                   syntax-table
        104,256   0%                              - seed7--line-ends-a-statement-p
        104,256   0%                                 looking-at
          1,024   0%                              - seed7-re-search-forward-closest
          1,024   0%                                 seed7-re-search-forward
     18,731,537   1%                            - replace-regexp-in-string
      1,916,781   0%                               concat
      7,502,328   0%                              match-string
      2,738,248   0%                              seed7--indent-offset-for
        332,848   0%                            - seed7-calc-indent
         76,064   0%                             - seed7-line-at-endof-array-definition-block
         36,080   0%                              - seed7-line-code-ends-with
         36,080   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
         11,264   0%                                  re-search-backward
         27,072   0%                              - backward-sexp
         27,072   0%                               - forward-sexp
         27,072   0%                                - seed7--forward-sexp-function
         13,536   0%                                 - seed7--at-array-definition-end-line-p
         13,536   0%                                  - seed7-line-code-ends-with
         13,536   0%                                   - seed7-re-search-backward
         13,536   0%                                    - run-with-timer
         13,536   0%                                     - run-at-time
          7,584   0%                                      - timer-activate
          7,584   0%                                       - timer--activate
          7,584   0%                                          timer--time-less-p
          3,648   0%                                        timer-relative-time
          2,304   0%                                      - timer-set-time
          2,304   0%                                         timer--time-setter
         13,536   0%                                 - seed7--at-set-definition-end-line-p
         13,536   0%                                  - seed7-line-code-ends-with
         13,536   0%                                   - seed7-re-search-backward
         13,536   0%                                    - run-with-timer
         13,536   0%                                     - run-at-time
          7,584   0%                                      - timer-activate
          7,584   0%                                       - timer--activate
          7,584   0%                                          timer--time-less-p
          3,648   0%                                        timer-relative-time
          2,304   0%                                      - timer-set-time
          2,304   0%                                         timer--time-setter
          6,768   0%                              - seed7-re-search-backward
          6,768   0%                               - run-with-timer
          6,768   0%                                - run-at-time
          3,792   0%                                 - timer-activate
          3,792   0%                                  - timer--activate
          3,792   0%                                     timer--time-less-p
          1,824   0%                                   timer-relative-time
          1,152   0%                                 - timer-set-time
          1,152   0%                                    timer--time-setter
          6,144   0%                                looking-at
         52,456   0%                             - seed7-line-inside-a-block-cached
         52,456   0%                              - seed7-line-inside-a-block
         27,888   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
         21,496   0%                               - seed7--safe-enclosing-block-bounds
         21,496   0%                                - seed7--block-end-pos-for
         11,256   0%                                 - seed7--line-ends-a-statement-p
         11,256   0%                                    looking-at
          2,048   0%                                 - seed7-to-block-forward
          1,024   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          1,024   0%                                    seed7-re-search-forward
          2,048   0%                                 - seed7-re-search-forward-closest
          2,048   0%                                    seed7-re-search-forward
          3,072   0%                                 replace-regexp-in-string
         35,192   0%                             - seed7-line-after-short-func-end
         21,400   0%                              - seed7-to-block-backward
         19,368   0%                               - seed7-re-search-backward
         10,152   0%                                - run-with-timer
         10,152   0%                                 - run-at-time
          5,688   0%                                  - timer-activate
          5,688   0%                                   - timer--activate
          5,688   0%                                      timer--time-less-p
          2,736   0%                                    timer-relative-time
          1,728   0%                                  - timer-set-time
          1,728   0%                                     timer--time-setter
          9,216   0%                                  re-search-backward
          2,032   0%                               - seed7--current-line-nth-word
          2,032   0%                                  thing-at-point
         24,816   0%                             - seed7-line-at-endof-set-definition-block
         24,816   0%                              - seed7-line-code-ends-with
         24,816   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
         24,312   0%                             - seed7-line-inside-array-definition-block
         24,312   0%                              - seed7-re-search-backward
         12,408   0%                               - run-with-timer
         12,408   0%                                - run-at-time
          6,952   0%                                 - timer-activate
          6,952   0%                                  - timer--activate
          6,952   0%                                     timer--time-less-p
          3,344   0%                                   timer-relative-time
          2,112   0%                                 - timer-set-time
          2,112   0%                                    timer--time-setter
         11,904   0%                                 re-search-backward
         24,312   0%                             - seed7-line-inside-set-definition-block
         24,312   0%                              - seed7-re-search-backward
         12,408   0%                               - run-with-timer
         12,408   0%                                - run-at-time
          6,952   0%                                 - timer-activate
          6,952   0%                                  - timer--activate
          6,952   0%                                     timer--time-less-p
          3,344   0%                                   timer-relative-time
          2,112   0%                                 - timer-set-time
          2,112   0%                                    timer--time-setter
         11,904   0%                                 re-search-backward
         23,672   0%                             - seed7-line-inside-assign-statement-continuation
         23,672   0%                              - seed7-assign-op-pos
         23,672   0%                               - seed7-re-search-backward
         12,408   0%                                - run-with-timer
         12,408   0%                                 - run-at-time
          6,952   0%                                  - timer-activate
          6,952   0%                                   - timer--activate
          6,952   0%                                      timer--time-less-p
          3,344   0%                                    timer-relative-time
          2,112   0%                                  - timer-set-time
          2,112   0%                                     timer--time-setter
         11,264   0%                                  re-search-backward
         20,472   0%                             - seed7-line-is-defun-end
         17,400   0%                                looking-back
          3,072   0%                              - seed7-move-to-line
          3,072   0%                                 seed7-to-previous-non-empty-line
         19,680   0%                             - seed7-line-inside-parens-pair-column
         19,680   0%                              - seed7-line-inside-parens-pair
         15,584   0%                               - seed7-re-search-backward
         13,536   0%                                - run-with-timer
         13,536   0%                                 - run-at-time
          7,584   0%                                  - timer-activate
          7,584   0%                                   - timer--activate
          7,584   0%                                      timer--time-less-p
          3,648   0%                                    timer-relative-time
          2,304   0%                                  - timer-set-time
          2,304   0%                                     timer--time-setter
          2,048   0%                                  re-search-backward
          4,096   0%                               - forward-sexp
          4,096   0%                                  seed7--forward-sexp-function
         11,392   0%                               seed7-line-starts-with
         11,264   0%                             - seed7-line-isa-string
         11,264   0%                                seed7-line-starts-with
          5,120   0%                               seed7-line-after-func-return-logic-operator-column
          2,048   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
          2,048   0%                                seed7-line-starts-with
          2,048   0%                               seed7-line-indent-step
     90,793,664   7%                          - seed7-line-is-defun-end
     34,064,433   2%                           - seed7-line-starts-with-any
     34,064,433   2%                            - seed7-line-starts-with
             47   0%                               seed7-move-to-line
     32,448,196   2%                             looking-back
     10,010,480   0%                           - seed7-move-to-line
     10,010,480   0%                              seed7-to-previous-non-empty-line
      8,730,063   0%                           - seed7-end-of-defun
      7,725,240   0%                            - seed7-top-block-name
      7,720,160   0%                             - seed7--to-top
      7,483,280   0%                              - seed7-re-search-backward
      7,483,280   0%                               - run-with-timer
      7,483,280   0%                                - run-at-time
      4,601,520   0%                                 - timer-activate
      4,601,520   0%                                  - timer--activate
      4,601,520   0%                                     timer--time-less-p
      1,766,240   0%                                   timer-relative-time
      1,115,520   0%                                 - timer-set-time
      1,115,520   0%                                    timer--time-setter
        236,880   0%                              - run-with-timer
        236,880   0%                               - run-at-time
        132,720   0%                                - timer-activate
        132,720   0%                                 - timer--activate
        132,720   0%                                    timer--time-less-p
         63,840   0%                                  timer-relative-time
         40,320   0%                                - timer-set-time
         40,320   0%                                   timer--time-setter
          5,080   0%                             - seed7--block-name
          5,080   0%                                match-string
        377,535   0%                            - seed7-re-search-forward
        233,919   0%                             - seed7-inside-comment-p
        233,919   0%                              - syntax-ppss
        233,919   0%                               - syntax-propertize
        233,919   0%                                  seed7-mode-syntax-propertize
        236,880   0%                            - seed7-re-search-backward
        236,880   0%                             - run-with-timer
        236,880   0%                              - run-at-time
        132,720   0%                               - timer-activate
        132,720   0%                                - timer--activate
        132,720   0%                                   timer--time-less-p
         63,840   0%                                 timer-relative-time
         40,320   0%                               - timer-set-time
         40,320   0%                                  timer--time-setter
        136,312   0%                              match-string
         65,472   0%                              match-string-no-properties
      3,382,448   0%                           - seed7-beg-of-defun
      1,796,573   0%                            - seed7-re-search-backward
      1,640,112   0%                             - run-with-timer
      1,640,112   0%                              - run-at-time
        918,928   0%                               - timer-activate
        918,928   0%                                - timer--activate
        918,928   0%                                   timer--time-less-p
        442,016   0%                                 timer-relative-time
        279,168   0%                               - timer-set-time
        279,168   0%                                  timer--time-setter
        156,461   0%                               re-search-backward
        508,847   0%                            - seed7-top-block-name
        258,904   0%                             - seed7--to-top
        179,944   0%                              - seed7-re-search-backward
         90,160   0%                               - run-with-timer
         90,160   0%                                - run-at-time
         55,440   0%                                 - timer-activate
         55,440   0%                                  - timer--activate
         55,440   0%                                     timer--time-less-p
         21,280   0%                                   timer-relative-time
         13,440   0%                                 - timer-set-time
         13,440   0%                                    timer--time-setter
         89,784   0%                                 re-search-backward
         78,960   0%                              - run-with-timer
         78,960   0%                               - run-at-time
         44,240   0%                                - timer-activate
         44,240   0%                                 - timer--activate
         44,240   0%                                    timer--time-less-p
         21,280   0%                                  timer-relative-time
         13,440   0%                                - timer-set-time
         13,440   0%                                   timer--time-setter
        249,943   0%                             - seed7--block-name
        246,895   0%                                seed7-re-search-forward
          3,048   0%                                match-string
        427,454   0%                            - seed7-re-search-backward-closest
        427,454   0%                             - seed7-re-search-backward
        255,998   0%                                re-search-backward
        171,456   0%                              - run-with-timer
        171,456   0%                               - run-at-time
         96,064   0%                                - timer-activate
         96,064   0%                                 - timer--activate
         96,064   0%                                    timer--time-less-p
         46,208   0%                                  timer-relative-time
         29,184   0%                                - timer-set-time
         29,184   0%                                   timer--time-setter
         57,288   0%                              match-string-no-properties
         42,728   0%                              match-string
      2,014,468   0%                           - seed7--current-line-nth-word
      2,014,468   0%                            - thing-at-point
      1,044,036   0%                             - bounds-of-thing-at-point
        662,904   0%                              - #<byte-code-function 5AA>
        662,904   0%                               - forward-thing
        662,904   0%                                  format
        343,728   0%                              - #<byte-code-function 3E6>
        343,728   0%                               - forward-thing
        343,728   0%                                  format
         35,840   0%                                re-search-forward
          1,564   0%                              - seq-some
          1,564   0%                                 seq-do
        143,161   0%                           - seed7--safe-current-line-defun-start-indent
        143,161   0%                            - seed7-to-block-backward
        131,929   0%                             - seed7-re-search-backward
         67,633   0%                                re-search-backward
         64,296   0%                              - run-with-timer
         64,296   0%                               - run-at-time
         36,024   0%                                - timer-activate
         36,024   0%                                 - timer--activate
         36,024   0%                                    timer--time-less-p
         17,328   0%                                  timer-relative-time
         10,944   0%                                - timer-set-time
         10,944   0%                                   timer--time-setter
         11,232   0%                             - seed7--current-line-nth-word
         11,232   0%                              - thing-at-point
          8,184   0%                               - bounds-of-thing-at-point
          8,184   0%                                - #<byte-code-function E2C>
          8,184   0%                                 - forward-thing
          8,184   0%                                    format
            415   0%                             line-end-position
     72,441,584   5%                          - seed7--current-line-nth-word
     72,441,584   5%                           - thing-at-point
     72,084,464   5%                            - bounds-of-thing-at-point
     71,876,656   5%                             - #<byte-code-function 78C>
     71,876,656   5%                              - forward-thing
     71,418,352   5%                               - forward-word
     71,418,352   5%                                - internal--syntax-propertize
     71,418,352   5%                                 - syntax-propertize
     71,418,352   5%                                    seed7-mode-syntax-propertize
        458,304   0%                                 format
        196,416   0%                             - #<byte-code-function 0A4>
        196,416   0%                              - forward-thing
        196,416   0%                                 format
         11,392   0%                               re-search-forward
     42,532,988   3%                          - seed7-line-inside-argument-list-section
     27,304,228   2%                           - seed7-re-search-backward
     16,406,636   1%                              re-search-backward
     10,897,592   0%                            - run-with-timer
     10,897,592   0%                             - run-at-time
      6,105,752   0%                              - timer-activate
      6,105,752   0%                               - timer--activate
      6,105,752   0%                                  timer--time-less-p
      2,936,928   0%                                timer-relative-time
      1,854,912   0%                              - timer-set-time
      1,854,912   0%                                 timer--time-setter
     15,159,128   1%                           - seed7-line-is-procfunc-beg-of-decl
     15,159,128   1%                              seed7-line-starts-with
         69,632   0%                           - forward-sexp
         69,632   0%                              seed7--forward-sexp-function
     24,904,597   2%                          - seed7-line-inside-array-definition-block
     21,755,205   1%                           - seed7-re-search-backward
     10,955,136   0%                            - run-with-timer
     10,955,136   0%                             - run-at-time
      6,137,984   0%                              - timer-activate
      6,137,984   0%                               - timer--activate
      6,137,984   0%                                  timer--time-less-p
      2,952,448   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,767,277   0%                              re-search-backward
         32,792   0%                            - seed7-inside-comment-p
         32,792   0%                             - syntax-ppss
         32,792   0%                                parse-partial-sexp
      3,149,392   0%                           - forward-sexp
      3,149,392   0%                              seed7--forward-sexp-function
     23,903,106   1%                          - seed7--indent-search-boundary
     11,150,988   0%                           - seed7--indent-search-boundary-uncached
      8,362,157   0%                            - syntax-ppss
      7,574,952   0%                               parse-partial-sexp
         51,656   0%                               #<byte-code-function 390>
         46,917   0%                               syntax-table
         34,303   0%                              seed7-to-indent
     22,745,378   1%                          - seed7-line-inside-logic-check-expression
     22,039,282   1%                           - seed7-to-previous-line-starts-with
     21,605,530   1%                            - seed7-re-search-backward
     10,941,680   0%                             - run-with-timer
     10,941,680   0%                              - run-at-time
      6,144,864   0%                               - timer-activate
      6,144,864   0%                                - timer--activate
      6,144,864   0%                                 - timer--time-less-p
         32,792   0%                                    timer--time
      2,939,984   0%                                 timer-relative-time
      1,856,832   0%                               - timer-set-time
      1,856,832   0%                                  timer--time-setter
     10,663,850   0%                               re-search-backward
        706,096   0%                           - seed7--current-line-nth-word
        706,096   0%                            - thing-at-point
        343,728   0%                             - bounds-of-thing-at-point
        237,336   0%                              - #<byte-code-function 373>
        237,336   0%                               - forward-thing
        237,336   0%                                  format
        106,392   0%                              - #<byte-code-function BE2>
        106,392   0%                               - forward-thing
        106,392   0%                                  format
     21,862,297   1%                          - seed7-line-inside-set-definition-block
     21,862,297   1%                           - seed7-re-search-backward
     10,987,928   0%                            - run-with-timer
     10,987,928   0%                             - run-at-time
      6,137,984   0%                              - timer-activate
      6,137,984   0%                               - timer--activate
      6,137,984   0%                                  timer--time-less-p
      2,985,240   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,874,369   0%                              re-search-backward
     21,628,232   1%                          - seed7-line-inside-until-logic-expression
     21,477,224   1%                           - seed7-re-search-backward
     10,908,879   0%                            - run-with-timer
     10,908,879   0%                             - run-at-time
      6,112,079   0%                              - timer-activate
      6,112,079   0%                               - timer--activate
      6,112,079   0%                                  timer--time-less-p
      2,939,968   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,566,952   0%                              re-search-backward
          1,393   0%                              make-closure
        151,008   0%                           - seed7-line-code-ends-with
        151,008   0%                            - seed7-re-search-backward
        103,776   0%                             - run-with-timer
        103,776   0%                              - run-at-time
         58,144   0%                               - timer-activate
         58,144   0%                                - timer--activate
         58,144   0%                                   timer--time-less-p
         27,968   0%                                 timer-relative-time
         17,664   0%                               - timer-set-time
         17,664   0%                                  timer--time-setter
         47,232   0%                               re-search-backward
     21,401,616   1%                          - seed7-line-inside-assign-statement-continuation
     21,401,616   1%                           - seed7-assign-op-pos
     21,401,616   1%                            - seed7-re-search-backward
     10,987,928   0%                             - run-with-timer
     10,987,928   0%                              - run-at-time
      6,170,776   0%                               - timer-activate
      6,170,776   0%                                - timer--activate
      6,170,776   0%                                 - timer--time-less-p
         32,792   0%                                    timer--time
      2,952,448   0%                                 timer-relative-time
      1,864,704   0%                               - timer-set-time
      1,864,704   0%                                  timer--time-setter
     10,413,688   0%                               re-search-backward
     21,191,744   1%                          - seed7-line-inside-func-return-statement
     21,191,744   1%                           - seed7-re-search-backward
     10,908,888   0%                            - run-with-timer
     10,908,888   0%                             - run-at-time
      6,112,072   0%                              - timer-activate
      6,112,072   0%                               - timer--activate
      6,112,072   0%                                  timer--time-less-p
      2,939,984   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,282,856   0%                              re-search-backward
     10,293,424   0%                            seed7-line-starts-with
     10,292,800   0%                          - seed7-line-after-func-return-logic-operator-column
         66,400   0%                           - seed7-move-to-line
         66,400   0%                            - seed7-to-previous-non-empty-line
            864   0%                             - seed7-inside-comment-p
            864   0%                              - syntax-ppss
            864   0%                                 #<byte-code-function 75B>
     10,167,840   0%                          - seed7-line-isa-string
     10,167,840   0%                             seed7-line-starts-with
        557,016   0%                          - seed7-comment-column
        544,184   0%                           - seed7-calc-indent
        263,720   0%                            - seed7-line-inside-a-block-cached
        263,720   0%                             - seed7-line-inside-a-block
        173,880   0%                              - seed7-re-search-backward
        170,328   0%                               - run-with-timer
        170,328   0%                                - run-at-time
         95,432   0%                                 - timer-activate
         95,432   0%                                  - timer--activate
         95,432   0%                                     timer--time-less-p
         45,904   0%                                   timer-relative-time
         28,992   0%                                 - timer-set-time
         28,992   0%                                    timer--time-setter
          3,552   0%                                 re-search-backward
         52,064   0%                              - seed7--safe-enclosing-block-bounds
         52,064   0%                               - seed7--block-end-pos-for
         52,064   0%                                - seed7-to-block-forward
         41,824   0%                                 - seed7--current-line-nth-word
         41,824   0%                                  - thing-at-point
         24,552   0%                                   - bounds-of-thing-at-point
         24,552   0%                                    - #<byte-code-function FD8>
         24,552   0%                                     - forward-thing
         24,552   0%                                        format
          9,216   0%                                 - seed7-re-search-forward
          4,096   0%                                  - seed7-inside-comment-p
          4,096   0%                                   - syntax-ppss
          4,096   0%                                    - syntax-propertize
          4,096   0%                                       seed7-mode-syntax-propertize
          1,024   0%                                   seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         18,416   0%                                replace-regexp-in-string
         11,176   0%                                match-string
        134,840   0%                            - seed7-line-inside-parens-pair-column
        134,840   0%                             - seed7-line-inside-parens-pair
        132,792   0%                              - seed7-re-search-backward
        129,720   0%                               - run-with-timer
        129,720   0%                                - run-at-time
         72,680   0%                                 - timer-activate
         72,680   0%                                  - timer--activate
         72,680   0%                                     timer--time-less-p
         34,960   0%                                   timer-relative-time
         22,080   0%                                 - timer-set-time
         22,080   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
          2,048   0%                              - forward-sexp
          2,048   0%                                 seed7--forward-sexp-function
         30,464   0%                            - seed7-line-inside-array-definition-block
         30,464   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,392   0%                                re-search-backward
         30,336   0%                            - seed7-line-inside-set-definition-block
         30,336   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,264   0%                                re-search-backward
         30,144   0%                            - seed7-line-inside-assign-statement-continuation
         30,144   0%                             - seed7-assign-op-pos
         30,144   0%                              - seed7-re-search-backward
         27,072   0%                               - run-with-timer
         27,072   0%                                - run-at-time
         15,168   0%                                 - timer-activate
         15,168   0%                                  - timer--activate
         15,168   0%                                     timer--time-less-p
          7,296   0%                                   timer-relative-time
          4,608   0%                                 - timer-set-time
          4,608   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
         16,384   0%                            - seed7-line-is-defun-end
          9,216   0%                               looking-back
          7,168   0%                             - seed7-line-starts-with-any
          7,168   0%                                seed7-line-starts-with
          8,184   0%                            - seed7--current-line-nth-word
          8,184   0%                             - thing-at-point
          8,184   0%                              - bounds-of-thing-at-point
          8,184   0%                               - #<byte-code-function EE0>
          8,184   0%                                - forward-thing
          8,184   0%                                   format
          6,352   0%                            - seed7-line-inside-argument-list-section
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
            608   0%                                  timer-relative-time
            384   0%                                - timer-set-time
            384   0%                                   timer--time-setter
          2,048   0%                                re-search-backward
          2,048   0%                             - seed7-line-is-procfunc-beg-of-decl
          2,048   0%                                seed7-line-starts-with
          4,304   0%                            - seed7-line-inside-logic-check-expression
          4,304   0%                             - seed7-to-previous-line-starts-with
          4,304   0%                              - seed7-re-search-backward
          2,256   0%                               - run-with-timer
          2,256   0%                                - run-at-time
          1,264   0%                                 - timer-activate
          1,264   0%                                  - timer--activate
          1,264   0%                                     timer--time-less-p
            608   0%                                   timer-relative-time
            384   0%                                 - timer-set-time
            384   0%                                    timer--time-setter
          2,048   0%                                 re-search-backward
          4,304   0%                            - seed7-line-inside-until-logic-expression
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
            608   0%                                  timer-relative-time
            384   0%                                - timer-set-time
            384   0%                                   timer--time-setter
          2,048   0%                                re-search-backward
          4,304   0%                            - seed7-line-inside-func-return-statement
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
            608   0%                                  timer-relative-time
            384   0%                                - timer-set-time
            384   0%                                   timer--time-setter
