  2,408,150,809  99% - ...
      1,252,091   0%                                    re-search-forward
     57,841,338   2%                               - seed7-re-search-forward
     18,948,783   0%                                - seed7-inside-string-p
      4,130,199   0%                                 - syntax-ppss
      4,123,280   0%                                    make-closure
            174   0%                                    #<byte-code-function E75>
     16,762,929   0%                                - seed7-inside-comment-p
     13,717,089   0%                                 - syntax-ppss
     10,185,018   0%                                  - syntax-propertize
      9,903,226   0%                                     seed7-mode-syntax-propertize
      3,497,536   0%                                    make-closure
         32,792   0%                                    parse-partial-sexp
          1,166   0%                                    #<byte-code-function E30>
            568   0%                                    syntax-table
         55,223   0%                                - internal--syntax-propertize
         55,223   0%                                 - syntax-propertize
         55,223   0%                                    seed7-mode-syntax-propertize
     26,553,858   1%                               - seed7-end-of-defun
     20,345,773   0%                                - seed7-top-block-name
     19,296,287   0%                                 - seed7--to-top
     17,339,847   0%                                  - seed7-re-search-backward
     16,415,456   0%                                   - run-with-timer
     16,415,456   0%                                    - run-at-time
      8,010,296   0%                                     - timer-activate
      8,010,296   0%                                      - timer--activate
      8,010,296   0%                                         timer--time-less-p
      5,049,728   0%                                       timer-relative-time
      3,226,608   0%                                     - timer-set-time
      3,226,608   0%                                        timer--time-setter
        128,464   0%                                       timer-create
            360   0%                                       timer-set-function
        422,688   0%                                   - seed7-inside-string-p
         62,160   0%                                    - syntax-ppss
         62,160   0%                                       make-closure
        248,852   0%                                     re-search-backward
        157,539   0%                                   - seed7-inside-comment-p
        103,667   0%                                    - syntax-ppss
         78,736   0%                                       make-closure
         24,931   0%                                     - syntax-propertize
         24,931   0%                                        seed7-mode-syntax-propertize
         95,312   0%                                     make-closure
      1,923,288   0%                                  - run-with-timer
      1,923,288   0%                                   - run-at-time
        964,536   0%                                    - timer-activate
        964,536   0%                                     - timer--activate
        964,536   0%                                      - timer--time-less-p
         32,792   0%                                         timer--time
        552,064   0%                                      timer-relative-time
        352,816   0%                                    - timer-set-time
        352,816   0%                                       timer--time-setter
         53,872   0%                                      timer-create
         33,152   0%                                    make-closure
      1,032,910   0%                                 - seed7--block-name
        897,510   0%                                  - seed7-re-search-forward
        252,784   0%                                   - seed7-inside-string-p
         37,296   0%                                    - syntax-ppss
         37,296   0%                                       make-closure
         58,016   0%                                   - seed7-inside-comment-p
         12,432   0%                                    - syntax-ppss
         12,432   0%                                       make-closure
         57,288   0%                                    match-string
      3,313,109   0%                                - seed7-re-search-forward
      1,699,281   0%                                 - seed7-inside-comment-p
      1,645,409   0%                                  - syntax-ppss
      1,566,673   0%                                   - syntax-propertize
      1,475,505   0%                                      seed7-mode-syntax-propertize
         78,736   0%                                     make-closure
        480,704   0%                                 - seed7-inside-string-p
        128,464   0%                                  - syntax-ppss
        128,464   0%                                     make-closure
      2,250,664   0%                                - seed7-re-search-backward
      1,923,288   0%                                 - run-with-timer
      1,923,288   0%                                  - run-at-time
        972,824   0%                                   - timer-activate
        972,824   0%                                    - timer--activate
        972,824   0%                                     - timer--time-less-p
         32,792   0%                                        timer--time
        552,064   0%                                     timer-relative-time
        352,816   0%                                   - timer-set-time
        352,816   0%                                      timer--time-setter
         45,584   0%                                     timer-create
        244,496   0%                                 - seed7-inside-string-p
         24,864   0%                                  - syntax-ppss
         24,864   0%                                     make-closure
         53,872   0%                                 - seed7-inside-comment-p
         45,584   0%                                  - syntax-ppss
         45,584   0%                                     make-closure
         29,008   0%                                   make-closure
        127,840   0%                                  match-string
         32,736   0%                                  match-string-no-properties
     19,156,910   0%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
      3,669,816   0%                                - seed7-inside-comment-p
      2,182,120   0%                                 - syntax-ppss
      2,113,440   0%                                    make-closure
         65,584   0%                                    parse-partial-sexp
          2,765   0%                                    syntax-table
            331   0%                                    #<byte-code-function 9CE>
      3,282,462   0%                                - seed7-inside-line-indent-before-comment-p
         53,872   0%                                 - seed7-inside-comment-p
         33,152   0%                                  - syntax-ppss
         33,152   0%                                     make-closure
            414   0%                                   seed7-to-indent
      3,731,224   0%                               - seed7-inside-comment-p
      2,221,491   0%                                - syntax-ppss
      2,183,888   0%                                   make-closure
         32,792   0%                                   parse-partial-sexp
          1,814   0%                                   #<byte-code-function 598>
          1,812   0%                                   syntax-table
      3,187,091   0%                               - seed7-inside-line-indent-before-comment-p
         53,872   0%                                - seed7-inside-comment-p
         29,008   0%                                 - syntax-ppss
         29,008   0%                                    make-closure
            355   0%                                  seed7-to-indent
      3,146,630   0%                                 seed7--end-regexp-for
        291,832   0%                              - seed7-to-next-line-starts-with
        283,648   0%                               - seed7-re-search-forward
         45,584   0%                                - seed7-inside-string-p
         20,720   0%                                 - syntax-ppss
         20,720   0%                                    make-closure
         20,720   0%                                - seed7-inside-comment-p
         12,432   0%                                 - syntax-ppss
         12,432   0%                                    make-closure
         48,368   0%                              - seed7-re-search-forward-closest
         44,224   0%                               - seed7-re-search-forward
          8,288   0%                                - seed7-inside-comment-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
          8,288   0%                                - seed7-inside-string-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
    153,801,101   6%                            - seed7-re-search-backward
    119,704,321   4%                             - run-with-timer
    119,704,321   4%                              - run-at-time
     58,512,383   2%                               - timer-activate
     58,512,383   2%                                - timer--activate
     58,512,383   2%                                 - timer--time-less-p
          1,264   0%                                    timer--time
     35,046,127   1%                                 timer-relative-time
     22,667,808   0%                               - timer-set-time
     22,667,808   0%                                  timer--time-setter
      3,476,816   0%                                 timer-create
          1,187   0%                                 timer-set-function
     16,587,544   0%                               re-search-backward
     11,751,793   0%                             - seed7-inside-string-p
      2,291,041   0%                              - syntax-ppss
      2,254,336   0%                                 make-closure
         32,792   0%                                 parse-partial-sexp
            915   0%                                 syntax-table
            441   0%                                 #<byte-code-function 615>
      3,872,369   0%                             - seed7-inside-comment-p
      2,086,305   0%                              - syntax-ppss
      2,051,280   0%                                 make-closure
         32,792   0%                                 parse-partial-sexp
          1,619   0%                                 syntax-table
            614   0%                                 #<byte-code-function 5A5>
      1,885,074   0%                               make-closure
     34,856,874   1%                            - seed7-calc-indent
     19,081,616   0%                             - seed7-line-inside-parens-pair-column
     19,081,616   0%                              - seed7-line-inside-parens-pair
     19,063,888   0%                               - seed7-re-search-backward
     16,405,888   0%                                - run-with-timer
     16,405,888   0%                                 - run-at-time
      8,030,200   0%                                  - timer-activate
      8,030,200   0%                                   - timer--activate
      8,030,200   0%                                    - timer--time-less-p
         65,584   0%                                       timer--time
      4,590,056   0%                                    timer-relative-time
      3,014,848   0%                                  - timer-set-time
      3,014,848   0%                                     timer--time-setter
        770,784   0%                                    timer-create
      1,416,888   0%                                - seed7-inside-string-p
        414,040   0%                                 - syntax-ppss
        381,248   0%                                    make-closure
         32,792   0%                                    parse-partial-sexp
        807,000   0%                                - seed7-inside-comment-p
        516,920   0%                                 - syntax-ppss
        418,544   0%                                    make-closure
         65,584   0%                                    parse-partial-sexp
        343,952   0%                                  make-closure
         24,576   0%                                  re-search-backward
         13,584   0%                               - forward-sexp
         12,288   0%                                  seed7--forward-sexp-function
          4,144   0%                               - seed7-line-inside-syntax-parens-pair
          4,144   0%                                - syntax-ppss
          4,144   0%                                   make-closure
     13,292,914   0%                             - seed7-line-inside-a-block-cached
     13,292,914   0%                              - seed7-line-inside-a-block
     12,286,863   0%                               - seed7--safe-enclosing-block-bounds
      7,591,130   0%                                - seed7--block-end-pos-for
      7,535,786   0%                                 - seed7-to-block-forward
      6,363,650   0%                                  - seed7-end-of-defun
      6,158,580   0%                                   - seed7-top-block-name
      6,119,408   0%                                    - seed7--to-top
      6,032,984   0%                                     - seed7-re-search-backward
      5,393,464   0%                                      - run-with-timer
      5,393,464   0%                                       - run-at-time
      2,640,248   0%                                        - timer-activate
      2,640,248   0%                                         - timer--activate
      2,640,248   0%                                            timer--time-less-p
      1,588,400   0%                                          timer-relative-time
      1,040,496   0%                                        - timer-set-time
      1,040,496   0%                                           timer--time-setter
        124,320   0%                                          timer-create
        422,688   0%                                      - seed7-inside-string-p
         53,872   0%                                       - syntax-ppss
         53,872   0%                                          make-closure
        132,608   0%                                      - seed7-inside-comment-p
         58,016   0%                                       - syntax-ppss
         58,016   0%                                          make-closure
         82,880   0%                                        make-closure
          1,344   0%                                        re-search-backward
         82,280   0%                                     - run-with-timer
         82,280   0%                                      - run-at-time
         40,120   0%                                       - timer-activate
         40,120   0%                                        - timer--activate
         40,120   0%                                           timer--time-less-p
         25,840   0%                                         timer-relative-time
         16,320   0%                                       - timer-set-time
         16,320   0%                                          timer--time-setter
          4,144   0%                                       make-closure
         35,028   0%                                    - seed7--block-name
         23,796   0%                                     - seed7-re-search-forward
         20,720   0%                                        seed7-inside-string-p
         11,232   0%                                       match-string
        115,432   0%                                   - seed7-re-search-backward
         94,712   0%                                    - run-with-timer
         94,712   0%                                     - run-at-time
         44,264   0%                                      - timer-activate
         44,264   0%                                       - timer--activate
         44,264   0%                                          timer--time-less-p
         25,840   0%                                        timer-relative-time
         20,464   0%                                      - timer-set-time
         20,464   0%                                         timer--time-setter
          4,144   0%                                        timer-create
         12,432   0%                                    - seed7-inside-string-p
          8,288   0%                                     - syntax-ppss
          8,288   0%                                        make-closure
          8,288   0%                                    - seed7-inside-comment-p
          8,288   0%                                     - syntax-ppss
          8,288   0%                                        make-closure
         43,854   0%                                   - seed7-re-search-forward
          8,288   0%                                    - seed7-inside-string-p
          4,144   0%                                     - syntax-ppss
          4,144   0%                                        make-closure
          6,256   0%                                    - seed7-inside-comment-p
          6,256   0%                                     - syntax-ppss
          6,256   0%                                      - syntax-propertize
          6,256   0%                                         seed7-mode-syntax-propertize
         15,296   0%                                     match-string
        629,936   0%                                  - seed7--current-line-nth-word
        592,640   0%                                   - thing-at-point
        509,160   0%                                    - bounds-of-thing-at-point
        182,336   0%                                       make-closure
        155,496   0%                                     - #<byte-code-function 085>
        155,496   0%                                      - forward-thing
        155,496   0%                                         format
         49,728   0%                                     - seq-some
         49,728   0%                                        make-closure
         49,104   0%                                     - #<byte-code-function FE7>
         49,104   0%                                      - forward-thing
         49,104   0%                                         format
          2,048   0%                                       re-search-forward
        397,360   0%                                  - seed7-re-search-forward
        281,792   0%                                   - seed7-inside-string-p
         53,872   0%                                    - syntax-ppss
         53,872   0%                                       make-closure
         87,024   0%                                   - seed7-inside-comment-p
         41,440   0%                                    - syntax-ppss
         41,440   0%                                       make-closure
         70,352   0%                                  - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         33,152   0%                                   - seed7-inside-comment-p
         29,008   0%                                    - syntax-ppss
         29,008   0%                                       make-closure
         20,720   0%                                     seed7-inside-line-indent-before-comment-p
         29,008   0%                                    seed7-inside-line-indent-before-comment-p
         24,864   0%                                  - seed7-inside-comment-p
         12,432   0%                                   - syntax-ppss
         12,432   0%                                      make-closure
          8,184   0%                                    seed7--end-regexp-for
         15,408   0%                                 - seed7-re-search-forward-closest
         15,408   0%                                  - seed7-re-search-forward
          4,144   0%                                   - seed7-inside-string-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
      4,675,013   0%                                - seed7-to-block-backward
      2,128,152   0%                                 - seed7-re-search-backward
      1,719,640   0%                                  - run-with-timer
      1,719,640   0%                                   - run-at-time
        861,688   0%                                    - timer-activate
        861,688   0%                                     - timer--activate
        861,688   0%                                        timer--time-less-p
        477,584   0%                                      timer-relative-time
        318,208   0%                                    - timer-set-time
        318,208   0%                                       timer--time-setter
         62,160   0%                                      timer-create
        252,784   0%                                  - seed7-inside-string-p
         53,872   0%                                   - syntax-ppss
         53,872   0%                                      make-closure
         87,024   0%                                  - seed7-inside-comment-p
         49,728   0%                                   - syntax-ppss
         49,728   0%                                      make-closure
         41,440   0%                                    make-closure
         27,264   0%                                    re-search-backward
      1,765,055   0%                                 - seed7-beg-of-defun
      1,298,912   0%                                  - seed7-re-search-backward
      1,057,736   0%                                   - run-with-timer
      1,057,736   0%                                    - run-at-time
        519,592   0%                                     - timer-activate
        519,592   0%                                      - timer--activate
        519,592   0%                                         timer--time-less-p
        294,272   0%                                       timer-relative-time
        198,288   0%                                     - timer-set-time
        198,288   0%                                        timer--time-setter
         45,584   0%                                       timer-create
        153,328   0%                                   - seed7-inside-string-p
         33,152   0%                                    - syntax-ppss
         33,152   0%                                       make-closure
         41,440   0%                                   - seed7-inside-comment-p
         20,720   0%                                    - syntax-ppss
         20,720   0%                                       make-closure
         33,152   0%                                     make-closure
         13,256   0%                                     re-search-backward
        112,027   0%                                  - seed7-re-search-backward-closest
        107,883   0%                                   - seed7-re-search-backward
         52,587   0%                                      re-search-backward
         47,008   0%                                    - run-with-timer
         47,008   0%                                     - run-at-time
         23,024   0%                                      - timer-activate
         23,024   0%                                       - timer--activate
         23,024   0%                                          timer--time-less-p
         12,160   0%                                        timer-relative-time
          7,680   0%                                      - timer-set-time
          7,680   0%                                         timer--time-setter
          4,144   0%                                        timer-create
          4,144   0%                                      seed7-inside-comment-p
          4,144   0%                                      seed7-inside-string-p
         99,332   0%                                  - seed7-top-block-name
         62,416   0%                                   - seed7--to-top
         43,056   0%                                    - seed7-re-search-backward
         23,504   0%                                     - run-with-timer
         23,504   0%                                      - run-at-time
         13,584   0%                                       - timer-activate
         13,584   0%                                        - timer--activate
         13,584   0%                                           timer--time-less-p
          6,080   0%                                         timer-relative-time
          3,840   0%                                       - timer-set-time
          3,840   0%                                          timer--time-setter
         11,264   0%                                       re-search-backward
          8,288   0%                                     - seed7-inside-string-p
          4,144   0%                                      - syntax-ppss
          4,144   0%                                         make-closure
         19,360   0%                                    - run-with-timer
         19,360   0%                                     - run-at-time
          9,440   0%                                      - timer-activate
          9,440   0%                                       - timer--activate
          9,440   0%                                          timer--time-less-p
          6,080   0%                                        timer-relative-time
          3,840   0%                                      - timer-set-time
          3,840   0%                                         timer--time-setter
         36,916   0%                                   - seed7--block-name
         36,916   0%                                    - seed7-re-search-forward
          8,288   0%                                       seed7-inside-string-p
         40,920   0%                                    match-string-no-properties
         29,576   0%                                    match-string
        304,798   0%                                 - seed7--current-line-nth-word
        279,934   0%                                  - thing-at-point
        211,694   0%                                   - bounds-of-thing-at-point
        120,176   0%                                      make-closure
         24,552   0%                                    - #<byte-code-function 263>
         24,552   0%                                     - forward-thing
         24,552   0%                                        format
         16,576   0%                                    - seq-some
         16,576   0%                                       make-closure
          8,950   0%                                    - #<byte-code-function 4E1>
          8,184   0%                                     - forward-thing
          8,184   0%                                        format
        235,184   0%                                 - backward-sexp
        235,184   0%                                  - forward-sexp
        235,184   0%                                   - seed7--forward-sexp-function
        119,664   0%                                    - seed7--at-array-definition-end-line-p
        119,664   0%                                     - seed7-line-code-ends-with
        119,664   0%                                      - seed7-re-search-backward
        107,232   0%                                       - run-with-timer
        107,232   0%                                        - run-at-time
         91,360   0%                                         - timer-activate
         91,360   0%                                          - timer--activate
         91,360   0%                                             timer--time-less-p
          9,728   0%                                           timer-relative-time
          6,144   0%                                         - timer-set-time
          6,144   0%                                            timer--time-setter
         12,432   0%                                         seed7-inside-string-p
        115,520   0%                                    - seed7--at-set-definition-end-line-p
        115,520   0%                                     - seed7-line-code-ends-with
        111,376   0%                                      - seed7-re-search-backward
        111,376   0%                                       - run-with-timer
        111,376   0%                                        - run-at-time
         95,504   0%                                         - timer-activate
         95,504   0%                                          - timer--activate
         95,504   0%                                             timer--time-less-p
          9,728   0%                                           timer-relative-time
          6,144   0%                                         - timer-set-time
          6,144   0%                                            timer--time-setter
        120,176   0%                                 - seed7-inside-line-indent-before-comment-p
         45,584   0%                                  - seed7-inside-comment-p
         37,296   0%                                   - syntax-ppss
         37,296   0%                                      make-closure
         82,656   0%                                 - seed7-line-code-ends-with
         82,656   0%                                  - seed7-re-search-backward
         56,960   0%                                   - run-with-timer
         56,960   0%                                    - run-at-time
         30,000   0%                                     - timer-activate
         30,000   0%                                      - timer--activate
         30,000   0%                                         timer--time-less-p
         13,984   0%                                       timer-relative-time
          8,832   0%                                     - timer-set-time
          8,832   0%                                        timer--time-setter
          4,144   0%                                       timer-create
         17,408   0%                                     re-search-backward
          4,144   0%                                     make-closure
          4,144   0%                                     seed7-inside-string-p
         16,368   0%                                   seed7--start-regexp-for
         14,336   0%                                   looking-at
          8,288   0%                                 - seed7-inside-comment-p
          4,144   0%                                  - syntax-ppss
          4,144   0%                                     make-closure
        881,411   0%                               - seed7-re-search-backward
        700,800   0%                                - run-with-timer
        700,800   0%                                 - run-at-time
        357,008   0%                                  - timer-activate
        357,008   0%                                   - timer--activate
        324,216   0%                                      timer--time-less-p
        195,472   0%                                    timer-relative-time
        127,600   0%                                  - timer-set-time
        127,600   0%                                     timer--time-setter
         20,720   0%                                    timer-create
         87,024   0%                                - seed7-inside-string-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
         48,003   0%                                  re-search-backward
         29,008   0%                                - seed7-inside-comment-p
         16,576   0%                                 - syntax-ppss
         16,576   0%                                    make-closure
         16,576   0%                                  make-closure
         86,936   0%                                 replace-regexp-in-string
         29,520   0%                                 match-string
      1,449,851   0%                             - seed7-line-is-defun-end
        416,153   0%                              - seed7-beg-of-defun
        328,004   0%                               - seed7-re-search-backward
        321,376   0%                                - run-with-timer
        321,376   0%                                 - run-at-time
        156,704   0%                                  - timer-activate
        156,704   0%                                   - timer--activate
        156,704   0%                                      timer--time-less-p
        100,928   0%                                    timer-relative-time
         63,744   0%                                  - timer-set-time
         63,744   0%                                     timer--time-setter
          6,628   0%                                  re-search-backward
         23,696   0%                               - seed7-re-search-backward-closest
         23,696   0%                                - seed7-re-search-backward
         14,016   0%                                   re-search-backward
          9,680   0%                                 - run-with-timer
          9,680   0%                                  - run-at-time
          4,720   0%                                   - timer-activate
          4,720   0%                                    - timer--activate
          4,720   0%                                       timer--time-less-p
          3,040   0%                                     timer-relative-time
          1,920   0%                                   - timer-set-time
          1,920   0%                                      timer--time-setter
         16,368   0%                                 match-string-no-properties
         12,183   0%                               - seed7-top-block-name
          6,240   0%                                - seed7--to-top
          4,304   0%                                 - seed7-re-search-backward
          2,368   0%                                    re-search-backward
          1,936   0%                                  - run-with-timer
          1,936   0%                                   - run-at-time
            944   0%                                    - timer-activate
            944   0%                                     - timer--activate
            944   0%                                        timer--time-less-p
            608   0%                                      timer-relative-time
            384   0%                                    - timer-set-time
            384   0%                                       timer--time-setter
          1,936   0%                                 - run-with-timer
          1,936   0%                                  - run-at-time
            944   0%                                   - timer-activate
            944   0%                                    - timer--activate
            944   0%                                       timer--time-less-p
            608   0%                                     timer-relative-time
            384   0%                                   - timer-set-time
            384   0%                                      timer--time-setter
          5,943   0%                                - seed7--block-name
          5,943   0%                                   seed7-re-search-forward
        353,504   0%                              - seed7--indent-search-boundary-uncached
        283,776   0%                               - syntax-ppss
        163,960   0%                                  parse-partial-sexp
         87,024   0%                                  make-closure
        295,289   0%                              - seed7-end-of-defun
        262,328   0%                               - seed7-top-block-name
        262,328   0%                                - seed7--to-top
        255,552   0%                                 - seed7-re-search-backward
        255,552   0%                                  - run-with-timer
        255,552   0%                                   - run-at-time
        124,608   0%                                    - timer-activate
        124,608   0%                                     - timer--activate
        124,608   0%                                        timer--time-less-p
         80,256   0%                                      timer-relative-time
         50,688   0%                                    - timer-set-time
         50,688   0%                                       timer--time-setter
          6,776   0%                                 - run-with-timer
          6,776   0%                                  - run-at-time
          3,304   0%                                   - timer-activate
          3,304   0%                                    - timer--activate
          3,304   0%                                       timer--time-less-p
          2,128   0%                                     timer-relative-time
          1,344   0%                                   - timer-set-time
          1,344   0%                                      timer--time-setter
         13,473   0%                               - seed7-re-search-forward
          8,353   0%                                - seed7-inside-comment-p
