  1,224,687,299  99% - ...
      1,855,600   0%                           - seed7--current-line-nth-word
      1,855,600   0%                            - thing-at-point
      1,050,656   0%                             - bounds-of-thing-at-point
        777,480   0%                              - #<byte-code-function E1C>
        777,480   0%                               - forward-thing
        777,480   0%                                  format
        237,336   0%                              - #<byte-code-function 6BC>
        237,336   0%                               - forward-thing
        237,336   0%                                  format
         35,840   0%                                re-search-forward
        159,207   0%                           - seed7--safe-current-line-defun-start-indent
        159,207   0%                            - seed7-to-block-backward
        145,943   0%                             - seed7-re-search-backward
         81,647   0%                                re-search-backward
         64,296   0%                              - run-with-timer
         64,296   0%                               - run-at-time
         36,024   0%                                - timer-activate
         36,024   0%                                 - timer--activate
         36,024   0%                                    timer--time-less-p
         17,328   0%                                  timer-relative-time
         10,944   0%                                - timer-set-time
         10,944   0%                                   timer--time-setter
         13,264   0%                             - seed7--current-line-nth-word
         13,264   0%                                thing-at-point
     73,921,128   6%                          - seed7--current-line-nth-word
     73,921,128   6%                           - thing-at-point
     73,435,880   5%                            - bounds-of-thing-at-point
     73,350,832   5%                             - #<byte-code-function 740>
     73,350,832   5%                              - forward-thing
     72,990,736   5%                               - forward-word
     72,990,736   5%                                - internal--syntax-propertize
     72,990,736   5%                                 - syntax-propertize
     72,986,592   5%                                    seed7-mode-syntax-propertize
        360,096   0%                                 format
         73,656   0%                             - #<byte-code-function 9BC>
         73,656   0%                              - forward-thing
         73,656   0%                                 format
         11,392   0%                               re-search-forward
     42,802,575   3%                          - seed7-line-inside-argument-list-section
     27,424,953   2%                           - seed7-re-search-backward
     16,493,662   1%                              re-search-backward
     10,930,400   0%                            - run-with-timer
     10,930,400   0%                             - run-at-time
      6,105,752   0%                              - timer-activate
      6,105,752   0%                               - timer--activate
      6,105,752   0%                                  timer--time-less-p
      2,969,736   0%                                timer-relative-time
      1,854,912   0%                              - timer-set-time
      1,854,912   0%                                 timer--time-setter
            368   0%                              #<byte-code-function 610>
     15,307,990   1%                           - seed7-line-is-procfunc-beg-of-decl
     15,307,990   1%                              seed7-line-starts-with
         69,632   0%                           - forward-sexp
         69,632   0%                              seed7--forward-sexp-function
     29,813,637   2%                          - seed7--indent-search-boundary
     17,099,516   1%                           - seed7--indent-search-boundary-uncached
     12,053,736   0%                            - syntax-ppss
     10,985,320   0%                               parse-partial-sexp
         61,107   0%                               #<byte-code-function 960>
         31,477   0%                               syntax-table
         24,864   0%                               make-closure
         28,604   0%                              seed7-to-indent
            444   0%                             seed7-to-indent
     24,978,489   2%                          - seed7-line-inside-array-definition-block
     21,788,121   1%                           - seed7-re-search-backward
     10,987,912   0%                            - run-with-timer
     10,987,912   0%                             - run-at-time
      6,170,776   0%                              - timer-activate
      6,170,776   0%                               - timer--activate
      6,170,776   0%                                - timer--time-less-p
         32,792   0%                                   timer--time
      2,952,432   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,767,417   0%                              re-search-backward
         32,792   0%                            - seed7-inside-string-p
         32,792   0%                             - syntax-ppss
         32,792   0%                                parse-partial-sexp
      3,157,576   0%                           - forward-sexp
      3,157,576   0%                              seed7--forward-sexp-function
     22,734,146   1%                          - seed7-line-inside-logic-check-expression
     22,099,770   1%                           - seed7-to-previous-line-starts-with
     21,600,546   1%                            - seed7-re-search-backward
     10,941,680   0%                             - run-with-timer
     10,941,680   0%                              - run-at-time
      6,144,864   0%                               - timer-activate
      6,144,864   0%                                - timer--activate
      6,144,864   0%                                 - timer--time-less-p
         32,792   0%                                    timer--time
      2,939,984   0%                                 timer-relative-time
      1,856,832   0%                               - timer-set-time
      1,856,832   0%                                  timer--time-setter
     10,658,866   0%                               re-search-backward
        629,504   0%                           - seed7--current-line-nth-word
        629,504   0%                            - thing-at-point
        278,256   0%                             - bounds-of-thing-at-point
        212,784   0%                              - #<byte-code-function 69A>
        212,784   0%                               - forward-thing
        212,784   0%                                  format
         65,472   0%                              - #<byte-code-function 6AA>
         65,472   0%                               - forward-thing
         65,472   0%                                  format
          4,872   0%                           - seed7-re-search-forward
          4,872   0%                            - seed7-inside-string-p
            728   0%                               syntax-ppss
     21,749,217   1%                          - seed7-line-inside-set-definition-block
     21,749,217   1%                           - seed7-re-search-backward
     10,959,280   0%                            - run-with-timer
     10,959,280   0%                             - run-at-time
      6,142,128   0%                              - timer-activate
      6,142,128   0%                               - timer--activate
      6,142,128   0%                                  timer--time-less-p
      2,952,448   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,789,937   0%                              re-search-backward
     21,509,208   1%                          - seed7-line-inside-until-logic-expression
     21,358,200   1%                           - seed7-re-search-backward
     10,908,888   0%                            - run-with-timer
     10,908,888   0%                             - run-at-time
      6,112,072   0%                              - timer-activate
      6,112,072   0%                               - timer--activate
      6,112,072   0%                                  timer--time-less-p
      2,939,984   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,449,312   0%                              re-search-backward
        151,008   0%                           - seed7-line-code-ends-with
        151,008   0%                            - seed7-re-search-backward
        103,776   0%                             - run-with-timer
        103,776   0%                              - run-at-time
         58,144   0%                               - timer-activate
         58,144   0%                                - timer--activate
         58,144   0%                                   timer--time-less-p
         27,968   0%                                 timer-relative-time
         17,664   0%                               - timer-set-time
         17,664   0%                                  timer--time-setter
         47,232   0%                               re-search-backward
     21,327,232   1%                          - seed7-line-inside-assign-statement-continuation
     21,327,232   1%                           - seed7-assign-op-pos
     21,327,232   1%                            - seed7-re-search-backward
     10,955,104   0%                             - run-with-timer
     10,955,104   0%                              - run-at-time
      6,137,984   0%                               - timer-activate
      6,137,984   0%                                - timer--activate
      6,137,984   0%                                   timer--time-less-p
      2,952,416   0%                                 timer-relative-time
      1,864,704   0%                               - timer-set-time
      1,864,704   0%                                  timer--time-setter
     10,372,128   0%                               re-search-backward
     21,242,056   1%                          - seed7-line-inside-func-return-statement
     21,242,056   1%                           - seed7-re-search-backward
     10,941,680   0%                            - run-with-timer
     10,941,680   0%                             - run-at-time
      6,144,864   0%                              - timer-activate
      6,144,864   0%                               - timer--activate
      6,144,864   0%                                - timer--time-less-p
         32,792   0%                                   timer--time
      2,939,984   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,300,376   0%                              re-search-backward
     10,443,400   0%                          - seed7-line-after-func-return-logic-operator-column
         98,456   0%                           - seed7-move-to-line
         98,456   0%                            - seed7-to-previous-non-empty-line
         32,792   0%                             - seed7-inside-comment-p
         32,792   0%                              - syntax-ppss
         32,792   0%                                 parse-partial-sexp
     10,260,560   0%                            seed7-line-starts-with
     10,098,968   0%                          - seed7-line-isa-string
     10,098,968   0%                             seed7-line-starts-with
        572,268   0%                          - seed7-comment-column
        551,252   0%                           - seed7-calc-indent
        260,537   0%                            - seed7-line-inside-a-block-cached
        260,537   0%                             - seed7-line-inside-a-block
        174,008   0%                              - seed7-re-search-backward
        170,328   0%                               - run-with-timer
        170,328   0%                                - run-at-time
         95,432   0%                                 - timer-activate
         95,432   0%                                  - timer--activate
         95,432   0%                                     timer--time-less-p
         45,904   0%                                   timer-relative-time
         28,992   0%                                 - timer-set-time
         28,992   0%                                    timer--time-setter
          3,680   0%                                 re-search-backward
         56,881   0%                              - seed7--safe-enclosing-block-bounds
         56,881   0%                               - seed7--block-end-pos-for
         56,881   0%                                - seed7-to-block-forward
         39,792   0%                                 - seed7--current-line-nth-word
         39,792   0%                                  - thing-at-point
         24,552   0%                                   - bounds-of-thing-at-point
         16,368   0%                                    - #<byte-code-function D63>
         16,368   0%                                     - forward-thing
         16,368   0%                                        format
          8,184   0%                                    - #<byte-code-function ED0>
          8,184   0%                                     - forward-thing
          8,184   0%                                        format
         16,065   0%                                 - seed7-re-search-forward
          8,418   0%                                  - seed7-inside-comment-p
          8,418   0%                                   - syntax-ppss
          8,418   0%                                    - syntax-propertize
          8,418   0%                                       seed7-mode-syntax-propertize
          1,024   0%                                   seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         26,600   0%                                replace-regexp-in-string
          3,048   0%                                match-string
        143,024   0%                            - seed7-line-inside-parens-pair-column
        143,024   0%                             - seed7-line-inside-parens-pair
        140,976   0%                              - seed7-re-search-backward
        129,720   0%                               - run-with-timer
        129,720   0%                                - run-at-time
         72,680   0%                                 - timer-activate
         72,680   0%                                  - timer--activate
         72,680   0%                                     timer--time-less-p
         34,960   0%                                   timer-relative-time
         22,080   0%                                 - timer-set-time
         22,080   0%                                    timer--time-setter
         11,256   0%                                 re-search-backward
          2,048   0%                              - forward-sexp
          2,048   0%                                 seed7--forward-sexp-function
         30,464   0%                            - seed7-line-inside-array-definition-block
         30,464   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,392   0%                                re-search-backward
         30,464   0%                            - seed7-line-inside-set-definition-block
         30,464   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,392   0%                                re-search-backward
         30,144   0%                            - seed7-line-inside-assign-statement-continuation
         30,144   0%                             - seed7-assign-op-pos
         30,144   0%                              - seed7-re-search-backward
         27,072   0%                               - run-with-timer
         27,072   0%                                - run-at-time
         15,168   0%                                 - timer-activate
         15,168   0%                                  - timer--activate
         15,168   0%                                     timer--time-less-p
          7,296   0%                                   timer-relative-time
          4,608   0%                                 - timer-set-time
          4,608   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
         17,179   0%                            - seed7-line-is-defun-end
          9,344   0%                               looking-back
          7,835   0%                             - seed7-line-starts-with-any
          7,835   0%                                seed7-line-starts-with
