  1,218,160,743  99% - ...
        276,921   0%                                     - syntax-propertize
        276,921   0%                                        seed7-mode-syntax-propertize
          2,368   0%                                     re-search-backward
        139,872   0%                                  - run-with-timer
        139,872   0%                                   - run-at-time
         78,368   0%                                    - timer-activate
         78,368   0%                                     - timer--activate
         78,368   0%                                        timer--time-less-p
         37,696   0%                                      timer-relative-time
         23,808   0%                                    - timer-set-time
         23,808   0%                                       timer--time-setter
         17,427   0%                                 - seed7--block-name
         11,232   0%                                    match-string
          6,195   0%                                    seed7-re-search-forward
        139,872   0%                                - seed7-re-search-backward
        139,872   0%                                 - run-with-timer
        139,872   0%                                  - run-at-time
         78,368   0%                                   - timer-activate
         78,368   0%                                    - timer--activate
         78,368   0%                                       timer--time-less-p
         37,696   0%                                     timer-relative-time
         23,808   0%                                   - timer-set-time
         23,808   0%                                      timer--time-setter
         18,064   0%                                  seed7-re-search-forward
         11,176   0%                                  match-string
         27,028   0%                               - seed7-inside-comment-p
         18,200   0%                                - syntax-ppss
         16,576   0%                                   make-closure
          1,263   0%                                   #<byte-code-function 153>
            361   0%                                   syntax-table
          4,557   0%                               - seed7-inside-line-indent-before-comment-p
            413   0%                                  seed7-to-indent
        111,544   0%                              - seed7--line-ends-a-statement-p
        111,544   0%                                 looking-at
          1,024   0%                              - seed7-re-search-forward-closest
          1,024   0%                                 seed7-re-search-forward
     18,884,523   1%                            - replace-regexp-in-string
      1,795,119   0%                               concat
      7,504,120   0%                              match-string
      2,787,224   0%                              seed7--indent-offset-for
        326,521   0%                            - seed7-calc-indent
         77,080   0%                             - seed7-line-at-endof-array-definition-block
         36,080   0%                              - seed7-line-code-ends-with
         36,080   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
         11,264   0%                                  re-search-backward
         28,088   0%                              - backward-sexp
         28,088   0%                               - forward-sexp
         28,088   0%                                - seed7--forward-sexp-function
         13,536   0%                                 - seed7--at-array-definition-end-line-p
         13,536   0%                                  - seed7-line-code-ends-with
         13,536   0%                                   - seed7-re-search-backward
         13,536   0%                                    - run-with-timer
         13,536   0%                                     - run-at-time
          7,584   0%                                      - timer-activate
          7,584   0%                                       - timer--activate
          7,584   0%                                          timer--time-less-p
          3,648   0%                                        timer-relative-time
          2,304   0%                                      - timer-set-time
          2,304   0%                                         timer--time-setter
         13,536   0%                                 - seed7--at-set-definition-end-line-p
         13,536   0%                                  - seed7-line-code-ends-with
         13,536   0%                                   - seed7-re-search-backward
         13,536   0%                                    - run-with-timer
         13,536   0%                                     - run-at-time
          7,584   0%                                      - timer-activate
          7,584   0%                                       - timer--activate
          7,584   0%                                          timer--time-less-p
          3,648   0%                                        timer-relative-time
          2,304   0%                                      - timer-set-time
          2,304   0%                                         timer--time-setter
          6,768   0%                              - seed7-re-search-backward
          6,768   0%                               - run-with-timer
          6,768   0%                                - run-at-time
          3,792   0%                                 - timer-activate
          3,792   0%                                  - timer--activate
          3,792   0%                                     timer--time-less-p
          1,824   0%                                   timer-relative-time
          1,152   0%                                 - timer-set-time
          1,152   0%                                    timer--time-setter
          6,144   0%                                looking-at
         45,416   0%                             - seed7-line-inside-a-block-cached
         45,416   0%                              - seed7-line-inside-a-block
         27,888   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
         13,312   0%                               - seed7--safe-enclosing-block-bounds
         13,312   0%                                - seed7--block-end-pos-for
          3,072   0%                                 - seed7--line-ends-a-statement-p
          3,072   0%                                    looking-at
          2,048   0%                                 - seed7-to-block-forward
          1,024   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          1,024   0%                                    seed7-re-search-forward
          2,048   0%                                 - seed7-re-search-forward-closest
          2,048   0%                                    seed7-re-search-forward
          3,200   0%                                 replace-regexp-in-string
          1,016   0%                                 match-string
         33,984   0%                             - seed7-line-after-short-func-end
         20,384   0%                              - seed7-to-block-backward
         19,368   0%                               - seed7-re-search-backward
         10,152   0%                                - run-with-timer
         10,152   0%                                 - run-at-time
          5,688   0%                                  - timer-activate
          5,688   0%                                   - timer--activate
          5,688   0%                                      timer--time-less-p
          2,736   0%                                    timer-relative-time
          1,728   0%                                  - timer-set-time
          1,728   0%                                     timer--time-setter
          9,216   0%                                  re-search-backward
          1,016   0%                               - seed7--current-line-nth-word
          1,016   0%                                  thing-at-point
         24,816   0%                             - seed7-line-at-endof-set-definition-block
         24,816   0%                              - seed7-line-code-ends-with
         24,816   0%                               - seed7-re-search-backward
         24,816   0%                                - run-with-timer
         24,816   0%                                 - run-at-time
         13,904   0%                                  - timer-activate
         13,904   0%                                   - timer--activate
         13,904   0%                                      timer--time-less-p
          6,688   0%                                    timer-relative-time
          4,224   0%                                  - timer-set-time
          4,224   0%                                     timer--time-setter
         24,009   0%                             - seed7-line-inside-set-definition-block
         24,009   0%                              - seed7-re-search-backward
         12,408   0%                               - run-with-timer
         12,408   0%                                - run-at-time
          6,952   0%                                 - timer-activate
          6,952   0%                                  - timer--activate
          6,952   0%                                     timer--time-less-p
          3,344   0%                                   timer-relative-time
          2,112   0%                                 - timer-set-time
          2,112   0%                                    timer--time-setter
         11,601   0%                                 re-search-backward
         23,992   0%                             - seed7-line-inside-array-definition-block
         23,992   0%                              - seed7-re-search-backward
         12,408   0%                               - run-with-timer
         12,408   0%                                - run-at-time
          6,952   0%                                 - timer-activate
          6,952   0%                                  - timer--activate
          6,952   0%                                     timer--time-less-p
          3,344   0%                                   timer-relative-time
          2,112   0%                                 - timer-set-time
          2,112   0%                                    timer--time-setter
         11,584   0%                                 re-search-backward
         23,672   0%                             - seed7-line-inside-assign-statement-continuation
         23,672   0%                              - seed7-assign-op-pos
         23,672   0%                               - seed7-re-search-backward
         12,408   0%                                - run-with-timer
         12,408   0%                                 - run-at-time
          6,952   0%                                  - timer-activate
          6,952   0%                                   - timer--activate
          6,952   0%                                      timer--time-less-p
          3,344   0%                                    timer-relative-time
          2,112   0%                                  - timer-set-time
          2,112   0%                                     timer--time-setter
         11,264   0%                                  re-search-backward
         22,000   0%                             - seed7-line-is-defun-end
         17,784   0%                                looking-back
          3,200   0%                              - seed7-move-to-line
          3,200   0%                                 seed7-to-previous-non-empty-line
          1,016   0%                              - seed7--current-line-nth-word
          1,016   0%                                 thing-at-point
         19,680   0%                             - seed7-line-inside-parens-pair-column
         19,680   0%                              - seed7-line-inside-parens-pair
         15,584   0%                               - seed7-re-search-backward
         13,536   0%                                - run-with-timer
         13,536   0%                                 - run-at-time
          7,584   0%                                  - timer-activate
          7,584   0%                                   - timer--activate
          7,584   0%                                      timer--time-less-p
          3,648   0%                                    timer-relative-time
          2,304   0%                                  - timer-set-time
          2,304   0%                                     timer--time-setter
          2,048   0%                                  re-search-backward
          4,096   0%                               - forward-sexp
          4,096   0%                                  seed7--forward-sexp-function
         11,392   0%                             - seed7-line-isa-string
         11,392   0%                                seed7-line-starts-with
         11,264   0%                               seed7-line-starts-with
          5,120   0%                               seed7-line-after-func-return-logic-operator-column
          2,048   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
          2,048   0%                                seed7-line-starts-with
          2,048   0%                               seed7-line-indent-step
     93,074,330   7%                          - seed7-line-is-defun-end
     35,234,654   2%                           - seed7-line-starts-with-any
     35,234,586   2%                              seed7-line-starts-with
     33,106,093   2%                             looking-back
      9,994,112   0%                           - seed7-move-to-line
      9,994,112   0%                              seed7-to-previous-non-empty-line
      8,692,985   0%                           - seed7-end-of-defun
      7,736,472   0%                            - seed7-top-block-name
      7,720,160   0%                             - seed7--to-top
      7,483,280   0%                              - seed7-re-search-backward
      7,483,280   0%                               - run-with-timer
      7,483,280   0%                                - run-at-time
      4,601,520   0%                                 - timer-activate
      4,601,520   0%                                  - timer--activate
      4,601,520   0%                                     timer--time-less-p
      1,766,240   0%                                   timer-relative-time
      1,115,520   0%                                 - timer-set-time
      1,115,520   0%                                    timer--time-setter
        236,880   0%                              - run-with-timer
        236,880   0%                               - run-at-time
        132,720   0%                                - timer-activate
        132,720   0%                                 - timer--activate
        132,720   0%                                    timer--time-less-p
         63,840   0%                                  timer-relative-time
         40,320   0%                                - timer-set-time
         40,320   0%                                   timer--time-setter
         16,312   0%                             - seed7--block-name
          8,128   0%                                match-string
        345,257   0%                            - seed7-re-search-forward
        185,529   0%                             - seed7-inside-comment-p
        185,529   0%                              - syntax-ppss
        185,529   0%                               - syntax-propertize
        185,529   0%                                  seed7-mode-syntax-propertize
        236,880   0%                            - seed7-re-search-backward
        236,880   0%                             - run-with-timer
        236,880   0%                              - run-at-time
        132,720   0%                               - timer-activate
        132,720   0%                                - timer--activate
        132,720   0%                                   timer--time-less-p
         63,840   0%                                 timer-relative-time
         40,320   0%                               - timer-set-time
         40,320   0%                                  timer--time-setter
        146,416   0%                              match-string
         65,472   0%                              match-string-no-properties
      3,385,451   0%                           - seed7-beg-of-defun
      1,847,455   0%                            - seed7-re-search-backward
      1,640,112   0%                             - run-with-timer
      1,640,112   0%                              - run-at-time
        918,928   0%                               - timer-activate
        918,928   0%                                - timer--activate
        918,928   0%                                   timer--time-less-p
        442,016   0%                                 timer-relative-time
        279,168   0%                               - timer-set-time
        279,168   0%                                  timer--time-setter
        207,343   0%                               re-search-backward
        465,542   0%                            - seed7-top-block-name
        258,456   0%                             - seed7--to-top
        179,496   0%                              - seed7-re-search-backward
         90,160   0%                               - run-with-timer
         90,160   0%                                - run-at-time
         55,440   0%                                 - timer-activate
         55,440   0%                                  - timer--activate
         55,440   0%                                     timer--time-less-p
         21,280   0%                                   timer-relative-time
         13,440   0%                                 - timer-set-time
         13,440   0%                                    timer--time-setter
         89,336   0%                                 re-search-backward
         78,960   0%                              - run-with-timer
         78,960   0%                               - run-at-time
         44,240   0%                                - timer-activate
         44,240   0%                                 - timer--activate
         44,240   0%                                    timer--time-less-p
         21,280   0%                                  timer-relative-time
         13,440   0%                                - timer-set-time
         13,440   0%                                   timer--time-setter
        207,086   0%                             - seed7--block-name
        205,054   0%                                seed7-re-search-forward
          2,032   0%                                match-string
        448,514   0%                            - seed7-re-search-backward-closest
        448,514   0%                             - seed7-re-search-backward
        277,058   0%                                re-search-backward
        171,456   0%                              - run-with-timer
        171,456   0%                               - run-at-time
         96,064   0%                                - timer-activate
         96,064   0%                                 - timer--activate
         96,064   0%                                    timer--time-less-p
         46,208   0%                                  timer-relative-time
         29,184   0%                                - timer-set-time
         29,184   0%                                   timer--time-setter
         71,344   0%                              match-string
         57,288   0%                              match-string-no-properties
      2,518,112   0%                           - seed7--current-line-nth-word
      2,518,112   0%                            - thing-at-point
      1,590,800   0%                             - bounds-of-thing-at-point
        908,424   0%                              - #<byte-code-function CD5>
        908,424   0%                               - forward-thing
        908,424   0%                                  format
        646,536   0%                              - #<byte-code-function 553>
        646,536   0%                               - forward-thing
        646,536   0%                                  format
         35,840   0%                                re-search-forward
        142,923   0%                           - seed7--safe-current-line-defun-start-indent
        142,923   0%                            - seed7-to-block-backward
        137,843   0%                             - seed7-re-search-backward
         73,547   0%                                re-search-backward
         64,296   0%                              - run-with-timer
         64,296   0%                               - run-at-time
         36,024   0%                                - timer-activate
         36,024   0%                                 - timer--activate
         36,024   0%                                    timer--time-less-p
         17,328   0%                                  timer-relative-time
         10,944   0%                                - timer-set-time
         10,944   0%                                   timer--time-setter
          5,080   0%                             - seed7--current-line-nth-word
          5,080   0%                                thing-at-point
     70,940,447   5%                          - seed7--current-line-nth-word
     70,940,447   5%                           - thing-at-point
     70,548,671   5%                            - bounds-of-thing-at-point
     70,340,863   5%                             - #<byte-code-function 80C>
     70,340,387   5%                              - forward-thing
     70,037,579   5%                               - forward-word
     70,037,579   5%                                - internal--syntax-propertize
     70,037,579   5%                                 - syntax-propertize
     70,037,579   5%                                    seed7-mode-syntax-propertize
        302,808   0%                                 format
        188,232   0%                             - #<byte-code-function CFC>
        188,232   0%                              - forward-thing
        188,232   0%                                 format
         19,576   0%                               re-search-forward
     42,044,614   3%                          - seed7-line-inside-argument-list-section
     26,777,453   2%                           - seed7-re-search-backward
     15,879,535   1%                              re-search-backward
     10,897,608   0%                            - run-with-timer
     10,897,608   0%                             - run-at-time
      6,105,752   0%                              - timer-activate
      6,105,752   0%                               - timer--activate
      6,105,752   0%                                  timer--time-less-p
      2,936,944   0%                                timer-relative-time
      1,854,912   0%                              - timer-set-time
      1,854,912   0%                                 timer--time-setter
            310   0%                              #<byte-code-function 973>
     15,197,529   1%                           - seed7-line-is-procfunc-beg-of-decl
     15,197,529   1%                              seed7-line-starts-with
         69,632   0%                           - forward-sexp
         69,632   0%                              seed7--forward-sexp-function
     25,021,733   2%                          - seed7-line-inside-array-definition-block
     21,856,357   1%                           - seed7-re-search-backward
     10,955,120   0%                            - run-with-timer
     10,955,120   0%                             - run-at-time
      6,137,984   0%                              - timer-activate
      6,137,984   0%                               - timer--activate
      6,137,984   0%                                  timer--time-less-p
      2,952,432   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,901,237   0%                              re-search-backward
      3,165,376   0%                           - forward-sexp
      3,165,376   0%                              seed7--forward-sexp-function
     24,640,884   2%                          - seed7--indent-search-boundary
     11,881,672   0%                           - seed7--indent-search-boundary-uncached
      8,893,728   0%                            - syntax-ppss
      8,230,792   0%                               parse-partial-sexp
         67,875   0%                               #<byte-code-function F24>
         33,453   0%                               syntax-table
          4,144   0%                               make-closure
         36,093   0%                              seed7-to-indent
     22,718,125   1%                          - seed7-line-inside-logic-check-expression
     21,897,460   1%                           - seed7-to-previous-line-starts-with
     21,496,444   1%                            - seed7-re-search-backward
     10,909,565   0%                             - run-with-timer
     10,909,565   0%                              - run-at-time
      6,112,749   0%                               - timer-activate
      6,112,749   0%                                - timer--activate
      6,112,749   0%                                   timer--time-less-p
      2,939,984   0%                                 timer-relative-time
      1,856,832   0%                               - timer-set-time
      1,856,832   0%                                  timer--time-setter
     10,586,874   0%                               re-search-backward
        782,520   0%                           - seed7--current-line-nth-word
        782,520   0%                            - thing-at-point
        360,096   0%                             - bounds-of-thing-at-point
        245,520   0%                              - #<byte-code-function C0C>
        245,520   0%                               - forward-thing
        245,520   0%                                  format
        114,576   0%                              - #<byte-code-function 6BF>
        114,576   0%                               - forward-thing
        114,576   0%                                  format
         38,145   0%                           - seed7-re-search-forward
         32,792   0%                            - seed7-inside-comment-p
         32,792   0%                             - syntax-ppss
         32,792   0%                                parse-partial-sexp
          5,353   0%                            - seed7-inside-string-p
          5,353   0%                             - syntax-ppss
          4,144   0%                                make-closure
          1,209   0%                                syntax-table
     21,793,861   1%                          - seed7-line-inside-set-definition-block
     21,793,861   1%                           - seed7-re-search-backward
     10,955,088   0%                            - run-with-timer
     10,955,088   0%                             - run-at-time
      6,137,984   0%                              - timer-activate
      6,137,984   0%                               - timer--activate
      6,137,984   0%                                  timer--time-less-p
      2,952,400   0%                                timer-relative-time
      1,864,704   0%                              - timer-set-time
      1,864,704   0%                                 timer--time-setter
     10,838,773   0%                              re-search-backward
     21,535,792   1%                          - seed7-line-inside-until-logic-expression
     21,384,784   1%                           - seed7-re-search-backward
     10,908,872   0%                            - run-with-timer
     10,908,872   0%                             - run-at-time
      6,112,072   0%                              - timer-activate
      6,112,072   0%                               - timer--activate
      6,112,072   0%                                  timer--time-less-p
      2,939,968   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,475,912   0%                              re-search-backward
        151,008   0%                           - seed7-line-code-ends-with
        151,008   0%                            - seed7-re-search-backward
        103,776   0%                             - run-with-timer
        103,776   0%                              - run-at-time
         58,144   0%                               - timer-activate
         58,144   0%                                - timer--activate
         58,144   0%                                   timer--time-less-p
         27,968   0%                                 timer-relative-time
         17,664   0%                               - timer-set-time
         17,664   0%                                  timer--time-setter
         47,232   0%                               re-search-backward
     21,361,840   1%                          - seed7-line-inside-assign-statement-continuation
     21,361,840   1%                           - seed7-assign-op-pos
     21,361,840   1%                            - seed7-re-search-backward
     10,959,280   0%                             - run-with-timer
     10,959,280   0%                              - run-at-time
      6,137,984   0%                               - timer-activate
      6,137,984   0%                                - timer--activate
      6,137,984   0%                                   timer--time-less-p
      2,952,448   0%                                 timer-relative-time
      1,864,704   0%                               - timer-set-time
      1,864,704   0%                                  timer--time-setter
          4,144   0%                                 timer-create
     10,402,560   0%                               re-search-backward
     21,256,064   1%                          - seed7-line-inside-func-return-statement
     21,256,064   1%                           - seed7-re-search-backward
     10,908,888   0%                            - run-with-timer
     10,908,888   0%                             - run-at-time
      6,112,072   0%                              - timer-activate
      6,112,072   0%                               - timer--activate
      6,112,072   0%                                  timer--time-less-p
      2,939,984   0%                                timer-relative-time
      1,856,832   0%                              - timer-set-time
      1,856,832   0%                                 timer--time-setter
     10,347,176   0%                              re-search-backward
     10,545,072   0%                          - seed7-line-isa-string
     10,545,072   0%                             seed7-line-starts-with
     10,341,888   0%                            seed7-line-starts-with
     10,325,312   0%                          - seed7-line-after-func-return-logic-operator-column
         65,536   0%                           - seed7-move-to-line
         65,536   0%                              seed7-to-previous-non-empty-line
        562,900   0%                          - seed7-comment-column
        550,068   0%                           - seed7-calc-indent
        268,572   0%                            - seed7-line-inside-a-block-cached
        268,572   0%                             - seed7-line-inside-a-block
        174,008   0%                              - seed7-re-search-backward
        170,328   0%                               - run-with-timer
        170,328   0%                                - run-at-time
         95,432   0%                                 - timer-activate
         95,432   0%                                  - timer--activate
         95,432   0%                                     timer--time-less-p
         45,904   0%                                   timer-relative-time
         28,992   0%                                 - timer-set-time
         28,992   0%                                    timer--time-setter
          3,680   0%                                 re-search-backward
         91,500   0%                              - seed7--safe-enclosing-block-bounds
         91,500   0%                               - seed7--block-end-pos-for
         91,500   0%                                - seed7-to-block-forward
         55,088   0%                                 - seed7--current-line-nth-word
         55,088   0%                                  - thing-at-point
         24,552   0%                                   - bounds-of-thing-at-point
         24,552   0%                                    - #<byte-code-function 6DD>
         24,552   0%                                     - forward-thing
         24,552   0%                                        format
         19,020   0%                                 - seed7-re-search-forward
         12,280   0%                                  - seed7-inside-comment-p
         12,280   0%                                   - syntax-ppss
         12,280   0%                                    - syntax-propertize
         12,280   0%                                       seed7-mode-syntax-propertize
         16,368   0%                                   seed7--end-regexp-for
          1,024   0%                                   seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          2,048   0%                                replace-regexp-in-string
          1,016   0%                                match-string
        134,840   0%                            - seed7-line-inside-parens-pair-column
        134,840   0%                             - seed7-line-inside-parens-pair
        132,792   0%                              - seed7-re-search-backward
        129,720   0%                               - run-with-timer
        129,720   0%                                - run-at-time
         72,680   0%                                 - timer-activate
         72,680   0%                                  - timer--activate
         72,680   0%                                     timer--time-less-p
         34,960   0%                                   timer-relative-time
         22,080   0%                                 - timer-set-time
         22,080   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
          2,048   0%                              - forward-sexp
          2,048   0%                                 seed7--forward-sexp-function
         30,464   0%                            - seed7-line-inside-array-definition-block
         30,464   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,392   0%                                re-search-backward
         30,464   0%                            - seed7-line-inside-set-definition-block
         30,464   0%                             - seed7-re-search-backward
         27,072   0%                              - run-with-timer
         27,072   0%                               - run-at-time
         15,168   0%                                - timer-activate
         15,168   0%                                 - timer--activate
         15,168   0%                                    timer--time-less-p
          7,296   0%                                  timer-relative-time
          4,608   0%                                - timer-set-time
          4,608   0%                                   timer--time-setter
          3,392   0%                                re-search-backward
         30,144   0%                            - seed7-line-inside-assign-statement-continuation
         30,144   0%                             - seed7-assign-op-pos
         30,144   0%                              - seed7-re-search-backward
         27,072   0%                               - run-with-timer
         27,072   0%                                - run-at-time
         15,168   0%                                 - timer-activate
         15,168   0%                                  - timer--activate
         15,168   0%                                     timer--time-less-p
          7,296   0%                                   timer-relative-time
          4,608   0%                                 - timer-set-time
          4,608   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
         25,344   0%                            - seed7-line-is-defun-end
          9,344   0%                               looking-back
          8,184   0%                             - seed7--current-line-nth-word
          8,184   0%                              - thing-at-point
          8,184   0%                               - bounds-of-thing-at-point
          8,184   0%                                - #<byte-code-function 5AC>
          8,184   0%                                 - forward-thing
          8,184   0%                                    format
          7,816   0%                             - seed7-line-starts-with-any
          7,816   0%                                seed7-line-starts-with
          6,352   0%                            - seed7-line-inside-argument-list-section
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
            608   0%                                  timer-relative-time
            384   0%                                - timer-set-time
            384   0%                                   timer--time-setter
          2,048   0%                                re-search-backward
          2,048   0%                             - seed7-line-is-procfunc-beg-of-decl
          2,048   0%                                seed7-line-starts-with
          4,304   0%                            - seed7-line-inside-logic-check-expression
          4,304   0%                             - seed7-to-previous-line-starts-with
          4,304   0%                              - seed7-re-search-backward
          2,256   0%                               - run-with-timer
          2,256   0%                                - run-at-time
          1,264   0%                                 - timer-activate
          1,264   0%                                  - timer--activate
          1,264   0%                                     timer--time-less-p
            608   0%                                   timer-relative-time
            384   0%                                 - timer-set-time
            384   0%                                    timer--time-setter
          2,048   0%                                 re-search-backward
          4,304   0%                            - seed7-line-inside-until-logic-expression
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
            608   0%                                  timer-relative-time
            384   0%                                - timer-set-time
            384   0%                                   timer--time-setter
          2,048   0%                                re-search-backward
          4,304   0%                            - seed7-line-inside-func-return-statement
          4,304   0%                             - seed7-re-search-backward
          2,256   0%                              - run-with-timer
          2,256   0%                               - run-at-time
          1,264   0%                                - timer-activate
          1,264   0%                                 - timer--activate
          1,264   0%                                    timer--time-less-p
