  2,187,275,953  99% - ...
      6,222,362   0%                              - seed7-re-search-backward
      3,157,912   0%                                 re-search-backward
      3,059,800   0%                               - run-with-timer
      3,059,800   0%                                - run-at-time
      1,772,680   0%                                 - timer-activate
      1,772,680   0%                                  - timer--activate
      1,772,680   0%                                     timer--time-less-p
        788,880   0%                                   timer-relative-time
        498,240   0%                                 - timer-set-time
        498,240   0%                                    timer--time-setter
          4,144   0%                                 seed7-inside-string-p
            506   0%                                 seed7-inside-comment-p
      2,790,664   0%                              - run-with-timer
      2,790,664   0%                               - run-at-time
      1,499,400   0%                                - timer-activate
      1,499,400   0%                                 - timer--activate
      1,499,400   0%                                    timer--time-less-p
        788,880   0%                                  timer-relative-time
        498,240   0%                                - timer-set-time
        498,240   0%                                   timer--time-setter
          4,144   0%                                  timer-create
     15,817,209   0%                            - seed7-re-search-backward-closest
     15,816,145   0%                             - seed7-re-search-backward
     10,069,713   0%                                re-search-backward
      5,738,144   0%                              - run-with-timer
      5,738,144   0%                               - run-at-time
      3,065,696   0%                                - timer-activate
      3,065,696   0%                                 - timer--activate
      3,065,696   0%                                    timer--time-less-p
      1,637,952   0%                                  timer-relative-time
      1,034,496   0%                                - timer-set-time
      1,034,496   0%                                   timer--time-setter
          4,144   0%                                make-closure
          4,144   0%                              - seed7-inside-comment-p
          4,144   0%                               - syntax-ppss
          4,144   0%                                  make-closure
          1,064   0%                             - seq-filter
          1,064   0%                                make-symbol
      3,485,944   0%                              match-string-no-properties
      1,133,240   0%                              match-string
         12,376   0%                              seed7--no-defun-found-msg-for
         11,328   0%                            - user-error
         11,328   0%                               format-message
     24,306,899   1%                           - seed7-line-starts-with-any
     24,306,899   1%                              seed7-line-starts-with
     11,258,886   0%                           - seed7--indent-search-boundary-uncached
     10,970,233   0%                            - syntax-ppss
      8,821,880   0%                               #<byte-code-function 5BD>
      1,906,240   0%                               make-closure
        242,113   0%                               syntax-table
        288,653   0%                              seed7-to-indent
     10,372,512   0%                           - seed7-move-to-line
     10,372,512   0%                              seed7-to-previous-non-empty-line
      3,712,199   0%                           - seed7--current-line-nth-word
      3,703,911   0%                            - thing-at-point
      3,322,647   0%                             - bounds-of-thing-at-point
      1,402,048   0%                                re-search-forward
      1,267,384   0%                              - #<byte-code-function D6E>
      1,267,384   0%                               - forward-thing
      1,264,840   0%                                  format
          2,544   0%                                  intern-soft
        620,063   0%                              - #<byte-code-function 82F>
        619,544   0%                               - forward-thing
        619,544   0%                                  format
         20,720   0%                                make-closure
          8,288   0%                              - seq-some
          8,288   0%                                 make-closure
      1,435,791   0%                           - seed7--safe-current-line-defun-start-indent
      1,435,791   0%                            - seed7-to-block-backward
      1,310,191   0%                             - seed7-re-search-backward
        953,080   0%                              - run-with-timer
        953,080   0%                               - run-at-time
        519,080   0%                                - timer-activate
        519,080   0%                                 - timer--activate
        519,080   0%                                    timer--time-less-p
        266,000   0%                                  timer-relative-time
        168,000   0%                                - timer-set-time
        168,000   0%                                   timer--time-setter
        357,111   0%                                re-search-backward
        122,552   0%                             - seed7--current-line-nth-word
        122,552   0%                              - thing-at-point
         97,760   0%                               - bounds-of-thing-at-point
         57,688   0%                                - #<byte-code-function 5FE>
         57,688   0%                                 - forward-thing
         57,688   0%                                    format
         40,072   0%                                - #<byte-code-function 2CF>
         40,072   0%                                 - forward-thing
         40,072   0%                                    format
          2,000   0%                             - user-error
          2,000   0%                                format-message
          1,048   0%                             - seed7--start-regexp-for
          1,048   0%                                seed7--type-regexp
    411,442,039  18%                          - seed7-line-inside-parens-pair-column
    411,442,039  18%                           - seed7-line-inside-parens-pair
    406,111,244  18%                            - seed7-re-search-backward
    392,383,160  17%                             - run-with-timer
    392,383,160  17%                              - run-at-time
    210,653,861   9%                               - timer-activate
    210,653,861   9%                                - timer--activate
    210,653,861   9%                                 - timer--time-less-p
          9,392   0%                                    timer--time
    110,858,800   5%                                 timer-relative-time
     70,190,252   3%                               - timer-set-time
     70,188,768   3%                                  timer--time-setter
        675,472   0%                                 timer-create
          4,775   0%                                 timer-set-function
     10,666,638   0%                               re-search-backward
      1,694,136   0%                             - seed7-inside-string-p
        508,952   0%                              - syntax-ppss
        484,848   0%                                 make-closure
          3,842   0%                                 #<byte-code-function 00B>
          3,178   0%                                 syntax-table
        891,357   0%                             - seed7-inside-comment-p
        601,277   0%                              - syntax-ppss
        592,592   0%                                 make-closure
          5,812   0%                                 #<byte-code-function C88>
          1,314   0%                                 syntax-table
        475,953   0%                               make-closure
      5,256,275   0%                            - forward-sexp
      5,254,672   0%                               seed7--forward-sexp-function
         74,520   0%                            - seed7-line-inside-syntax-parens-pair
         74,520   0%                             - forward-sexp
         74,520   0%                                seed7--forward-sexp-function
    385,015,576  17%                          - seed7-line-inside-a-block-cached
    385,011,432  17%                           - seed7-line-inside-a-block
    216,270,442   9%                            - seed7--safe-enclosing-block-bounds
    216,259,310   9%                             - seed7--block-end-pos-for
    215,644,846   9%                              - seed7-to-block-forward
    131,491,091   5%                               - seed7-end-of-defun
    126,278,564   5%                                - seed7-top-block-name
    125,420,040   5%                                 - seed7--to-top
    123,559,400   5%                                  - seed7-re-search-backward
    122,989,523   5%                                   - run-with-timer
    122,989,523   5%                                    - run-at-time
     68,085,656   3%                                     - timer-activate
     68,085,656   3%                                      - timer--activate
     68,085,656   3%                                       - timer--time-less-p
          1,130   0%                                          timer--time
     33,597,259   1%                                       timer-relative-time
     21,236,160   0%                                     - timer-set-time
     21,235,264   0%                                        timer--time-setter
         70,448   0%                                       timer-create
        227,654   0%                                     re-search-backward
        207,588   0%                                   - seed7-inside-string-p
         29,396   0%                                    - syntax-ppss
         29,008   0%                                       make-closure
            239   0%                                       #<byte-code-function 4B64>
            149   0%                                       syntax-table
         96,623   0%                                   - seed7-inside-comment-p
         63,471   0%                                    - syntax-ppss
         37,296   0%                                       make-closure
         24,931   0%                                     - syntax-propertize
         24,931   0%                                        seed7-mode-syntax-propertize
            745   0%                                       #<byte-code-function BDE>
            499   0%                                       syntax-table
         38,012   0%                                     make-closure
      1,860,640   0%                                  - run-with-timer
      1,860,640   0%                                   - run-at-time
        961,712   0%                                    - timer-activate
        961,712   0%                                     - timer--activate
        961,712   0%                                        timer--time-less-p
        548,416   0%                                      timer-relative-time
        346,368   0%                                    - timer-set-time
        346,368   0%                                       timer--time-setter
          4,144   0%                                      timer-create
        858,524   0%                                 - seed7--block-name
        722,988   0%                                  - seed7-re-search-forward
          4,144   0%                                     seed7-inside-string-p
         54,544   0%                                    match-string
      2,580,119   0%                                - seed7-re-search-forward
      1,076,806   0%                                 - internal--syntax-propertize
      1,076,806   0%                                  - syntax-propertize
      1,076,806   0%                                     seed7-mode-syntax-propertize
        208,731   0%                                 - seed7-inside-comment-p
        192,155   0%                                  - syntax-ppss
        175,579   0%                                   - syntax-propertize
        175,579   0%                                      seed7-mode-syntax-propertize
         16,576   0%                                     make-closure
         62,160   0%                                 - seed7-inside-string-p
         16,576   0%                                  - syntax-ppss
         16,576   0%                                     make-closure
      1,856,496   0%                                - seed7-re-search-backward
      1,856,496   0%                                 - run-with-timer
      1,856,496   0%                                  - run-at-time
        961,712   0%                                   - timer-activate
        961,712   0%                                    - timer--activate
        961,712   0%                                       timer--time-less-p
        548,416   0%                                     timer-relative-time
        346,368   0%                                   - timer-set-time
        346,368   0%                                      timer--time-setter
        196,968   0%                                  match-string
         65,672   0%                                  match-string-no-properties
     35,986,345   1%                               - seed7--current-line-nth-word
     35,960,491   1%                                - thing-at-point
     28,677,875   1%                                 - bounds-of-thing-at-point
     18,181,298   0%                                  - #<byte-code-function 501>
     18,180,952   0%                                   - forward-thing
     18,180,952   0%                                      format
      9,052,701   0%                                  - #<byte-code-function DEB>
      9,052,488   0%                                   - forward-thing
      9,052,072   0%                                      format
            416   0%                                      intern-soft
      1,289,947   0%                                    re-search-forward
         79,033   0%                                    make-closure
         21,024   0%                                  - seq-some
         16,576   0%                                     make-closure
          1,046   0%                                     seq-do
     32,842,790   1%                               - seed7-re-search-forward
      9,163,428   0%                                - seed7-inside-comment-p
      9,146,852   0%                                 - syntax-ppss
      9,128,554   0%                                  - syntax-propertize
      9,128,554   0%                                     seed7-mode-syntax-propertize
         12,432   0%                                    make-closure
          1,767   0%                                    #<byte-code-function CCE>
         77,899   0%                                - seed7-inside-string-p
         19,883   0%                                 - syntax-ppss
         16,576   0%                                    make-closure
            520   0%                                    syntax-table
            149   0%                                    #<byte-code-function 5A6>
         75,930   0%                                - internal--syntax-propertize
         75,930   0%                                 - syntax-propertize
         75,930   0%                                    seed7-mode-syntax-propertize
     10,613,369   0%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         16,210   0%                                - seed7-inside-comment-p
          9,807   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
            848   0%                                    syntax-table
            671   0%                                    #<byte-code-function DE2>
          4,871   0%                                - seed7-inside-line-indent-before-comment-p
            727   0%                                   seed7-to-indent
      4,673,495   0%                                 seed7--end-regexp-for
         12,892   0%                               - seed7-inside-comment-p
          4,336   0%                                - syntax-ppss
          4,144   0%                                   make-closure
            192   0%                                   #<byte-code-function 184>
          4,144   0%                                 seed7-inside-line-indent-before-comment-p
        253,168   0%                              - seed7-to-next-line-starts-with
        228,416   0%                                 seed7-re-search-forward
         24,704   0%                              - seed7-re-search-forward-closest
         24,704   0%                                 seed7-re-search-forward
    141,862,652   6%                            - seed7-re-search-backward
    126,026,647   5%                             - run-with-timer
    126,026,647   5%                              - run-at-time
     68,833,918   3%                               - timer-activate
     68,833,918   3%                                - timer--activate
     68,833,918   3%                                 - timer--time-less-p
            924   0%                                    timer--time
     35,045,026   1%                                 timer-relative-time
     22,133,792   1%                               - timer-set-time
     22,133,376   1%                                  timer--time-setter
         12,432   0%                                 timer-create
          1,479   0%                                 timer-set-function
     15,759,849   0%                               re-search-backward
         51,380   0%                             - seed7-inside-string-p
         14,084   0%                              - syntax-ppss
         12,432   0%                                 make-closure
            243   0%                                 #<byte-code-function 978>
         13,871   0%                             - seed7-inside-comment-p
          9,727   0%                              - syntax-ppss
          8,288   0%                                 make-closure
          1,013   0%                                 #<byte-code-function EF5>
            426   0%                                 syntax-table
          8,288   0%                               make-closure
     17,884,115   0%                            - replace-regexp-in-string
      2,018,175   0%                               concat
      2,885,576   0%                              match-string
      2,046,824   0%                              seed7--indent-offset-for
      1,378,191   0%                            - seed7-calc-indent
        311,200   0%                             - seed7-line-inside-parens-pair-column
        311,200   0%                              - seed7-line-inside-parens-pair
        305,056   0%                               - seed7-re-search-backward
        275,368   0%                                - run-with-timer
        275,368   0%                                 - run-at-time
        116,152   0%                                  - timer-activate
        116,152   0%                                   - timer--activate
        116,152   0%                                      timer--time-less-p
         97,584   0%                                    timer-relative-time
         61,632   0%                                  - timer-set-time
         61,632   0%                                     timer--time-setter
         29,688   0%                                  re-search-backward
          6,144   0%                               - forward-sexp
          6,144   0%                                  seed7--forward-sexp-function
        202,543   0%                             - seed7-line-at-endof-array-definition-block
         99,344   0%                              - seed7-line-code-ends-with
         99,344   0%                               - seed7-re-search-backward
         64,528   0%                                - run-with-timer
         64,528   0%                                 - run-at-time
         26,656   0%                                  - timer-activate
         26,656   0%                                   - timer--activate
         26,656   0%                                      timer--time-less-p
         20,672   0%                                    timer-relative-time
         13,056   0%                                  - timer-set-time
         13,056   0%                                     timer--time-setter
          4,144   0%                                    timer-create
         34,816   0%                                  re-search-backward
         92,495   0%                              - backward-sexp
         92,495   0%                               - forward-sexp
         92,495   0%                                - seed7--forward-sexp-function
         27,688   0%                                 - seed7--at-array-definition-end-line-p
         17,424   0%                                  - seed7-line-code-ends-with
         17,424   0%                                   - seed7-re-search-backward
         17,424   0%                                    - run-with-timer
         17,424   0%                                     - run-at-time
          8,496   0%                                      - timer-activate
          8,496   0%                                       - timer--activate
          8,496   0%                                          timer--time-less-p
          5,472   0%                                        timer-relative-time
          3,456   0%                                      - timer-set-time
          3,456   0%                                         timer--time-setter
         10,264   0%                                    looking-at
         27,583   0%                                 - seed7-beg-of-defun
         12,168   0%                                  - seed7-re-search-backward-closest
         12,168   0%                                   - seed7-re-search-backward
         10,232   0%                                      re-search-backward
          1,936   0%                                    - run-with-timer
          1,936   0%                                     - run-at-time
            944   0%                                      - timer-activate
            944   0%                                       - timer--activate
            944   0%                                          timer--time-less-p
            608   0%                                        timer-relative-time
            384   0%                                      - timer-set-time
            384   0%                                         timer--time-setter
          5,604   0%                                  - seed7-top-block-name
          2,960   0%                                   - seed7--to-top
          1,992   0%                                    - seed7-re-search-backward
          1,024   0%                                       re-search-backward
            968   0%                                     - run-with-timer
            968   0%                                      - run-at-time
            472   0%                                       - timer-activate
            472   0%                                        - timer--activate
            472   0%                                           timer--time-less-p
            304   0%                                         timer-relative-time
            192   0%                                       - timer-set-time
            192   0%                                          timer--time-setter
            968   0%                                    - run-with-timer
            968   0%                                     - run-at-time
            472   0%                                      - timer-activate
            472   0%                                       - timer--activate
            472   0%                                          timer--time-less-p
            304   0%                                        timer-relative-time
            192   0%                                      - timer-set-time
            192   0%                                         timer--time-setter
          2,644   0%                                   - seed7--block-name
          2,644   0%                                      seed7-re-search-forward
          4,524   0%                                  - seed7-re-search-backward
          3,556   0%                                     re-search-backward
            968   0%                                   - run-with-timer
            968   0%                                    - run-at-time
            472   0%                                     - timer-activate
            472   0%                                      - timer--activate
            472   0%                                         timer--time-less-p
            304   0%                                       timer-relative-time
            192   0%                                     - timer-set-time
            192   0%                                        timer--time-setter
         15,488   0%                                 - seed7--at-set-definition-end-line-p
         15,488   0%                                  - seed7-line-code-ends-with
         15,488   0%                                   - seed7-re-search-backward
         15,488   0%                                    - run-with-timer
         15,488   0%                                     - run-at-time
          7,552   0%                                      - timer-activate
          7,552   0%                                       - timer--activate
          7,552   0%                                          timer--time-less-p
          4,864   0%                                        timer-relative-time
          3,072   0%                                      - timer-set-time
          3,072   0%                                         timer--time-setter
          2,984   0%                                 - seed7--safe-to-block-backward
          2,984   0%                                  - seed7-to-block-backward
          1,936   0%                                   - seed7-line-code-ends-with
          1,936   0%                                    - seed7-re-search-backward
          1,936   0%                                     - run-with-timer
          1,936   0%                                      - run-at-time
            944   0%                                       - timer-activate
            944   0%                                        - timer--activate
            944   0%                                           timer--time-less-p
            608   0%                                         timer-relative-time
            384   0%                                       - timer-set-time
            384   0%                                          timer--time-setter
          1,048   0%                                   - seed7--current-line-nth-word
          1,048   0%                                      thing-at-point
          9,680   0%                              - seed7-re-search-backward
          9,680   0%                               - run-with-timer
          9,680   0%                                - run-at-time
          4,720   0%                                 - timer-activate
          4,720   0%                                  - timer--activate
          4,720   0%                                     timer--time-less-p
          3,040   0%                                   timer-relative-time
          1,920   0%                                 - timer-set-time
          1,920   0%                                    timer--time-setter
          1,024   0%                                looking-at
        160,538   0%                             - seed7-line-is-defun-end
         85,326   0%                              - seed7-line-starts-with-any
         85,326   0%                                 seed7-line-starts-with
         42,196   0%                              - seed7-beg-of-defun
         16,272   0%                               - seed7-re-search-backward-closest
         16,272   0%                                - seed7-re-search-backward
          9,488   0%                                   re-search-backward
          6,784   0%                                 - run-with-timer
          6,784   0%                                  - run-at-time
          2,816   0%                                   - timer-activate
          2,816   0%                                    - timer--activate
          2,816   0%                                       timer--time-less-p
          2,432   0%                                     timer-relative-time
          1,536   0%                                   - timer-set-time
          1,536   0%                                      timer--time-setter
          9,540   0%                               - seed7-re-search-backward
          6,148   0%                                  re-search-backward
          3,392   0%                                - run-with-timer
          3,392   0%                                 - run-at-time
          1,408   0%                                  - timer-activate
          1,408   0%                                   - timer--activate
          1,408   0%                                      timer--time-less-p
          1,216   0%                                    timer-relative-time
            768   0%                                  - timer-set-time
            768   0%                                     timer--time-setter
         29,944   0%                              - seed7--current-line-nth-word
         29,944   0%                               - thing-at-point
         26,800   0%                                - bounds-of-thing-at-point
         19,512   0%                                 - #<byte-code-function CAF>
         19,512   0%                                  - forward-thing
         19,512   0%                                     format
          4,144   0%                                   make-closure
          3,144   0%                                 - #<byte-code-function 72C>
          3,144   0%                                  - forward-thing
          3,144   0%                                     format
          3,072   0%                              - seed7-move-to-line
          3,072   0%                                 seed7-to-previous-non-empty-line
        116,824   0%                             - seed7-line-inside-a-block-cached
        116,824   0%                              - seed7-line-inside-a-block
         68,160   0%                               - seed7-re-search-backward
         60,384   0%                                - run-with-timer
         60,384   0%                                 - run-at-time
         26,656   0%                                  - timer-activate
         26,656   0%                                   - timer--activate
         26,656   0%                                      timer--time-less-p
         20,672   0%                                    timer-relative-time
         13,056   0%                                  - timer-set-time
         13,056   0%                                     timer--time-setter
          7,776   0%                                  re-search-backward
         28,928   0%                               - seed7--safe-enclosing-block-bounds
         28,928   0%                                - seed7--block-end-pos-for
         16,592   0%                                 - seed7-to-block-forward
         10,448   0%                                  - seed7--current-line-nth-word
         10,448   0%                                   - thing-at-point
          7,336   0%                                    - bounds-of-thing-at-point
          4,192   0%                                     - #<byte-code-function 481>
          4,192   0%                                      - forward-thing
          4,192   0%                                         format
          3,144   0%                                     - #<byte-code-function AFD>
          3,144   0%                                      - forward-thing
          3,144   0%                                         format
          4,096   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          2,048   0%                                    seed7-re-search-forward
          6,192   0%                                 - seed7-re-search-forward-closest
          2,048   0%                                    seed7-re-search-forward
         15,576   0%                               - replace-regexp-in-string
          3,144   0%                                  concat
          1,016   0%                                 match-string
        116,720   0%                             - seed7-line-inside-set-definition-block
         70,616   0%                              - seed7-re-search-backward
         36,440   0%                                 re-search-backward
         34,176   0%                               - run-with-timer
         34,176   0%                                - run-at-time
         17,312   0%                                 - timer-activate
         17,312   0%                                  - timer--activate
         17,312   0%                                     timer--time-less-p
         10,336   0%                                   timer-relative-time
          6,528   0%                                 - timer-set-time
          6,528   0%                                    timer--time-setter
         46,104   0%                              - forward-sexp
         46,104   0%                                 seed7--forward-sexp-function
        105,142   0%                             - seed7-line-after-short-func-end
         30,224   0%                              - seed7-to-block-backward
         26,056   0%                               - seed7-re-search-backward
         11,264   0%                                  re-search-backward
         10,648   0%                                - run-with-timer
         10,648   0%                                 - run-at-time
          5,192   0%                                  - timer-activate
          5,192   0%                                   - timer--activate
          5,192   0%                                      timer--time-less-p
          3,344   0%                                    timer-relative-time
          2,112   0%                                  - timer-set-time
          2,112   0%                                     timer--time-setter
          4,144   0%                                  seed7-inside-string-p
          4,168   0%                               - seed7--current-line-nth-word
          4,168   0%                                - thing-at-point
          1,024   0%                                 - bounds-of-thing-at-point
          1,024   0%                                    re-search-forward
         90,856   0%                             - seed7-line-inside-array-definition-block
         65,232   0%                              - seed7-re-search-backward
         35,200   0%                                 re-search-backward
         30,032   0%                               - run-with-timer
         30,032   0%                                - run-at-time
         13,168   0%                                 - timer-activate
         13,168   0%                                  - timer--activate
         13,168   0%                                     timer--time-less-p
         10,336   0%                                   timer-relative-time
          6,528   0%                                 - timer-set-time
          6,528   0%                                    timer--time-setter
         25,624   0%                              - forward-sexp
         25,624   0%                                 seed7--forward-sexp-function
         73,032   0%                             - seed7-line-inside-assign-statement-continuation
         73,032   0%                              - seed7-assign-op-pos
         73,032   0%                               - seed7-re-search-backward
         43,000   0%                                  re-search-backward
         30,032   0%                                - run-with-timer
         30,032   0%                                 - run-at-time
         13,168   0%                                  - timer-activate
         13,168   0%                                   - timer--activate
         13,168   0%                                      timer--time-less-p
         10,336   0%                                    timer-relative-time
          6,528   0%                                  - timer-set-time
          6,528   0%                                     timer--time-setter
         60,280   0%                             - seed7-line-at-endof-set-definition-block
         58,448   0%                              - seed7-line-code-ends-with
         58,448   0%                               - seed7-re-search-backward
         58,448   0%                                - run-with-timer
         58,448   0%                                 - run-at-time
         25,712   0%                                  - timer-activate
         25,712   0%                                   - timer--activate
         25,712   0%                                      timer--time-less-p
         20,064   0%                                    timer-relative-time
         12,672   0%                                  - timer-set-time
         12,672   0%                                     timer--time-setter
          1,024   0%                                looking-at
            808   0%                              - seed7-re-search-backward
            808   0%                               - run-with-timer
            808   0%                                - run-at-time
            312   0%                                 - timer-activate
            312   0%                                  - timer--activate
            312   0%                                     timer--time-less-p
            304   0%                                   timer-relative-time
            192   0%                                 - timer-set-time
            192   0%                                    timer--time-setter
         39,520   0%                               seed7-line-starts-with
         36,912   0%                             - seed7-line-isa-string
         36,912   0%                                seed7-line-starts-with
         22,552   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
         22,552   0%                                seed7-line-starts-with
         21,504   0%                               seed7-line-indent-step
         12,376   0%                             - seed7--current-line-nth-word
         12,376   0%                              - thing-at-point
         12,376   0%                               - bounds-of-thing-at-point
         10,280   0%                                - #<byte-code-function 188>
         10,280   0%                                 - forward-thing
         10,280   0%                                    format
          2,096   0%                                - #<byte-code-function 4A3>
          2,096   0%                                 - forward-thing
          2,096   0%                                    format
          8,192   0%                               seed7-line-after-func-return-logic-operator-column
          4,144   0%                              seed7--on-lineof
          1,904   0%                              #<byte-code-function 4D1>
          4,144   0%                             seed7--cache-block-spec
     95,230,803   4%                          - seed7--current-line-nth-word
     95,226,659   4%                           - thing-at-point
     94,998,267   4%                            - bounds-of-thing-at-point
     94,638,851   4%                             - #<byte-code-function 26C>
     94,636,333   4%                              - forward-thing
     94,090,645   4%                               - forward-word
     94,090,645   4%                                - internal--syntax-propertize
     94,082,357   4%                                 - syntax-propertize
     94,074,069   4%                                    seed7-mode-syntax-propertize
        545,688   0%                                 format
        309,000   0%                             - #<byte-code-function 08B>
        309,000   0%                              - forward-thing
        309,000   0%                                 format
         29,696   0%                               re-search-forward
          8,288   0%                               make-closure
          4,144   0%                             - seq-some
          4,144   0%                                make-closure
     50,818,664   2%                          - seed7-line-inside-argument-list-section
     32,780,439   1%                           - seed7-re-search-backward
     21,942,511   0%                              re-search-backward
     10,837,928   0%                            - run-with-timer
     10,837,928   0%                             - run-at-time
      5,836,760   0%                              - timer-activate
      5,836,760   0%                               - timer--activate
      5,836,760   0%                                  timer--time-less-p
      3,065,232   0%                                timer-relative-time
      1,935,936   0%                              - timer-set-time
      1,935,936   0%                                 timer--time-setter
     17,984,929   0%                           - seed7-line-is-procfunc-beg-of-decl
     17,984,929   0%                              seed7-line-starts-with
         49,152   0%                           - forward-sexp
         49,152   0%                              seed7--forward-sexp-function
     31,956,043   1%                          - seed7-line-inside-array-definition-block
     24,584,627   1%                           - seed7-re-search-backward
     13,057,555   0%                              re-search-backward
     11,514,640   0%                            - run-with-timer
     11,514,640   0%                             - run-at-time
      6,179,344   0%                              - timer-activate
      6,179,344   0%                               - timer--activate
      6,179,344   0%                                  timer--time-less-p
      3,264,928   0%                                timer-relative-time
      2,062,080   0%                              - timer-set-time
      2,062,080   0%                                 timer--time-setter
          8,288   0%                                timer-create
          8,288   0%                            - seed7-inside-string-p
          8,288   0%                             - syntax-ppss
          8,288   0%                                make-closure
