  1,855,663,499  99% - ...
         16,528   0%                                  - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          8,288   0%                                   - seed7-inside-line-indent-before-comment-p
          4,144   0%                                    - seed7-inside-comment-p
          4,144   0%                                     - syntax-ppss
          4,144   0%                                        make-closure
          4,144   0%                                   - seed7-inside-comment-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
         14,480   0%                                  - seed7-re-search-forward
          8,288   0%                                     seed7-inside-comment-p
          4,144   0%                                     seed7-inside-string-p
          8,288   0%                                    seed7-inside-line-indent-before-comment-p
         22,768   0%                                 - seed7-re-search-forward-closest
         10,336   0%                                  - seed7-re-search-forward
          8,288   0%                                     seed7-inside-string-p
         88,024   0%                               - seed7-re-search-backward
         63,232   0%                                - run-with-timer
         63,232   0%                                 - run-at-time
         29,504   0%                                  - timer-activate
         29,504   0%                                   - timer--activate
         29,504   0%                                      timer--time-less-p
         20,672   0%                                    timer-relative-time
         13,056   0%                                  - timer-set-time
         13,056   0%                                     timer--time-setter
         12,432   0%                                - seed7-inside-string-p
          8,288   0%                                 - syntax-ppss
          8,288   0%                                    make-closure
          8,216   0%                                  re-search-backward
          4,144   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
         42,000   0%                                 match-string
         18,576   0%                                 replace-regexp-in-string
        185,097   0%                             - seed7-line-is-defun-end
         58,059   0%                              - seed7-beg-of-defun
         23,615   0%                               - seed7-re-search-backward-closest
         23,615   0%                                - seed7-re-search-backward
         17,151   0%                                   re-search-backward
          6,464   0%                                 - run-with-timer
          6,464   0%                                  - run-at-time
          2,496   0%                                   - timer-activate
          2,496   0%                                    - timer--activate
          2,496   0%                                       timer--time-less-p
          2,432   0%                                     timer-relative-time
          1,536   0%                                   - timer-set-time
          1,536   0%                                      timer--time-setter
          8,828   0%                               - seed7-re-search-backward
          5,596   0%                                  re-search-backward
          3,232   0%                                - run-with-timer
          3,232   0%                                 - run-at-time
          1,248   0%                                  - timer-activate
          1,248   0%                                   - timer--activate
          1,248   0%                                      timer--time-less-p
          1,216   0%                                    timer-relative-time
            768   0%                                  - timer-set-time
            768   0%                                     timer--time-setter
         55,790   0%                              - seed7-line-starts-with-any
         55,790   0%                                 seed7-line-starts-with
         39,072   0%                                looking-back
         24,960   0%                              - seed7--current-line-nth-word
         24,960   0%                               - thing-at-point
         21,816   0%                                - bounds-of-thing-at-point
          8,288   0%                                   make-closure
          5,240   0%                                 - #<byte-code-function 067>
          5,240   0%                                  - forward-thing
          5,240   0%                                     format
          4,144   0%                                 - seq-some
          4,144   0%                                    make-closure
          7,216   0%                              - seed7-move-to-line
          7,216   0%                               - seed7-to-previous-non-empty-line
          4,144   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
        154,664   0%                             - seed7-line-inside-set-definition-block
         75,768   0%                              - seed7-re-search-backward
         35,864   0%                                 re-search-backward
         31,616   0%                               - run-with-timer
         31,616   0%                                - run-at-time
         10,608   0%                                 - timer-activate
         10,608   0%                                  - timer--activate
         10,608   0%                                     timer--time-less-p
         10,336   0%                                   timer-relative-time
          6,528   0%                                 - timer-set-time
          6,528   0%                                    timer--time-setter
          4,144   0%                                   timer-create
          8,288   0%                               - seed7-inside-string-p
          4,144   0%                                - syntax-ppss
          4,144   0%                                   make-closure
         46,104   0%                              - forward-sexp
         46,104   0%                                 seed7--forward-sexp-function
        140,944   0%                             - seed7-line-after-short-func-end
         63,576   0%                              - seed7-to-block-backward
         33,528   0%                               - seed7-re-search-backward
         20,496   0%                                  re-search-backward
          8,888   0%                                - run-with-timer
          8,888   0%                                 - run-at-time
          3,432   0%                                  - timer-activate
          3,432   0%                                   - timer--activate
          3,432   0%                                      timer--time-less-p
          3,344   0%                                    timer-relative-time
          2,112   0%                                  - timer-set-time
          2,112   0%                                     timer--time-setter
          4,144   0%                                  seed7-inside-string-p
         13,472   0%                               - seed7--current-line-nth-word
         13,472   0%                                - thing-at-point
         10,360   0%                                 - bounds-of-thing-at-point
          4,144   0%                                    make-closure
          4,144   0%                                  - seq-some
          4,144   0%                                     make-closure
          1,048   0%                                  - #<byte-code-function 980>
          1,048   0%                                   - forward-thing
          1,048   0%                                      format
          1,024   0%                                    re-search-forward
          8,288   0%                               - seed7-inside-comment-p
          8,288   0%                                - syntax-ppss
          8,288   0%                                   make-closure
          4,144   0%                               - seed7-inside-line-indent-before-comment-p
          4,144   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
          4,144   0%                              - seed7-move-to-line
          4,144   0%                                 seed7-to-previous-non-empty-line
         97,272   0%                             - seed7-line-inside-array-definition-block
         72,568   0%                              - seed7-re-search-backward
         45,096   0%                                 re-search-backward
         27,472   0%                               - run-with-timer
         27,472   0%                                - run-at-time
         10,608   0%                                 - timer-activate
         10,608   0%                                  - timer--activate
         10,608   0%                                     timer--time-less-p
         10,336   0%                                   timer-relative-time
          6,528   0%                                 - timer-set-time
          6,528   0%                                    timer--time-setter
         24,704   0%                              - forward-sexp
         24,704   0%                                 seed7--forward-sexp-function
         96,384   0%                             - seed7-line-inside-assign-statement-continuation
         92,240   0%                              - seed7-assign-op-pos
         92,240   0%                               - seed7-re-search-backward
         44,048   0%                                  re-search-backward
         35,760   0%                                - run-with-timer
         35,760   0%                                 - run-at-time
         10,608   0%                                  - timer-activate
         10,608   0%                                   - timer--activate
         10,608   0%                                      timer--time-less-p
         10,336   0%                                    timer-relative-time
          8,288   0%                                    timer-create
          6,528   0%                                  - timer-set-time
          6,528   0%                                     timer--time-setter
          8,288   0%                                - seed7-inside-string-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
          4,144   0%                                  make-closure
         80,024   0%                             - seed7-line-at-endof-set-definition-block
         74,048   0%                              - seed7-line-code-ends-with
         69,904   0%                               - seed7-re-search-backward
         57,472   0%                                - run-with-timer
         57,472   0%                                 - run-at-time
         20,592   0%                                  - timer-activate
         20,592   0%                                   - timer--activate
         20,592   0%                                      timer--time-less-p
         20,064   0%                                    timer-relative-time
         12,672   0%                                  - timer-set-time
         12,672   0%                                     timer--time-setter
          4,144   0%                                    timer-create
          4,144   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
          4,144   0%                                  make-closure
          4,144   0%                                  seed7-inside-string-p
          1,024   0%                                looking-at
            808   0%                              - seed7-re-search-backward
            808   0%                               - run-with-timer
            808   0%                                - run-at-time
            312   0%                                 - timer-activate
            312   0%                                  - timer--activate
            312   0%                                     timer--time-less-p
            304   0%                                   timer-relative-time
            192   0%                                 - timer-set-time
            192   0%                                    timer--time-setter
         49,368   0%                             - seed7--indent-search-boundary
         45,224   0%                              - seed7--indent-search-boundary-uncached
         41,080   0%                               - syntax-ppss
         32,792   0%                                  parse-partial-sexp
          8,288   0%                                  make-closure
         45,128   0%                             - seed7-line-after-func-return-logic-operator-column
         36,936   0%                              - seed7-move-to-line
         36,936   0%                               - seed7-to-previous-non-empty-line
         36,936   0%                                - seed7-inside-comment-p
         36,936   0%                                 - syntax-ppss
         32,792   0%                                    parse-partial-sexp
          4,144   0%                                    make-closure
         41,056   0%                               seed7-line-starts-with
         35,864   0%                             - seed7-line-isa-string
         35,864   0%                                seed7-line-starts-with
         25,648   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
         25,648   0%                                seed7-line-starts-with
         21,504   0%                               seed7-line-indent-step
         12,432   0%                             - seed7--current-line-nth-word
         12,432   0%                              - thing-at-point
         12,432   0%                               - bounds-of-thing-at-point
          8,288   0%                                  make-closure
          4,144   0%                                - seq-some
          4,144   0%                                   make-closure
      2,088,096   0%                              seed7--indent-offset-for
      1,263,920   0%                              seed7--on-lineof
          1,904   0%                              #<byte-code-function CD4>
        616,736   0%                             seed7--cache-block-spec
    514,287,870  27%                          - seed7-line-inside-parens-pair-column
    514,287,870  27%                           - seed7-line-inside-parens-pair
    507,264,302  27%                            - seed7-re-search-backward
    400,085,682  21%                             - run-with-timer
    400,085,682  21%                              - run-at-time
    194,175,474  10%                               - timer-activate
    194,175,474  10%                                - timer--activate
    194,142,682  10%                                 - timer--time-less-p
        360,714   0%                                    timer--time
    111,050,944   5%                                 timer-relative-time
     74,023,232   3%                               - timer-set-time
     74,023,232   3%                                  timer--time-setter
     20,836,032   1%                                 timer-create
     49,396,717   2%                             - seed7-inside-string-p
     13,282,117   0%                              - syntax-ppss
     12,887,840   0%                                 make-closure
        393,504   0%                                 parse-partial-sexp
            773   0%                                 #<byte-code-function 168>
     26,106,488   1%                             - seed7-inside-comment-p
     15,887,384   0%                              - syntax-ppss
     15,067,584   0%                                 make-closure
        787,008   0%                                 parse-partial-sexp
     20,824,271   1%                               make-closure
     10,785,560   0%                               re-search-backward
      5,839,000   0%                            - forward-sexp
      5,839,000   0%                               seed7--forward-sexp-function
        770,888   0%                            - seed7-line-inside-syntax-parens-pair
        405,752   0%                             - syntax-ppss
        372,960   0%                                make-closure
         32,792   0%                                parse-partial-sexp
         75,056   0%                             - forward-sexp
         75,056   0%                                seed7--forward-sexp-function
    328,534,847  17%                          - seed7-line-is-defun-end
    157,610,120   8%                           - seed7-end-of-defun
    104,663,048   5%                            - seed7-top-block-name
    104,045,232   5%                             - seed7--to-top
    102,683,184   5%                              - seed7-re-search-backward
     83,573,216   4%                               - run-with-timer
     83,573,216   4%                                - run-at-time
     40,540,680   2%                                 - timer-activate
     40,540,680   2%                                  - timer--activate
     40,540,680   2%                                   - timer--time-less-p
         98,376   0%                                      timer--time
     23,497,296   1%                                   timer-relative-time
     16,004,552   0%                                 - timer-set-time
     16,004,552   0%                                    timer--time-setter
      3,530,688   0%                                   timer-create
     12,650,192   0%                               - seed7-inside-string-p
      1,896,872   0%                                - syntax-ppss
      1,794,352   0%                                   make-closure
        102,520   0%                                 - parse-partial-sexp
          4,144   0%                                  - internal--syntax-propertize
          4,144   0%                                   - syntax-propertize
          4,144   0%                                      seed7-mode-syntax-propertize
      4,056,256   0%                               - seed7-inside-comment-p
      1,772,912   0%                                - syntax-ppss
      1,699,040   0%                                   make-closure
         65,584   0%                                   parse-partial-sexp
          8,288   0%                                 - syntax-propertize
          8,288   0%                                    seed7-mode-syntax-propertize
      2,403,520   0%                                 make-closure
      1,287,816   0%                              - run-with-timer
      1,287,816   0%                               - run-at-time
        611,256   0%                                - timer-activate
        611,256   0%                                 - timer--activate
        611,256   0%                                  - timer--time-less-p
         32,792   0%                                     timer--time
        371,488   0%                                  timer-relative-time
        238,768   0%                                - timer-set-time
        238,768   0%                                   timer--time-setter
         66,304   0%                                  timer-create
         41,440   0%                                make-closure
        572,232   0%                             - seed7--block-name
        480,344   0%                              - seed7-re-search-forward
        393,680   0%                               - seed7-inside-string-p
         70,448   0%                                - syntax-ppss
         70,448   0%                                   make-closure
         86,664   0%                               - seed7-inside-comment-p
         82,520   0%                                - syntax-ppss
         49,728   0%                                   make-closure
         32,792   0%                                   parse-partial-sexp
         45,112   0%                                match-string
     38,850,320   2%                            - seed7-re-search-forward
     19,902,560   1%                             - seed7-inside-string-p
      3,909,600   0%                              - syntax-ppss
      3,319,344   0%                                 make-closure
        590,256   0%                                 parse-partial-sexp
     17,977,434   0%                             - seed7-inside-comment-p
     14,368,010   0%                              - syntax-ppss
     10,752,634   0%                               - syntax-propertize
      6,112,074   0%                                  seed7-mode-syntax-propertize
         32,792   0%                                  syntax-ppss-flush-cache
      3,025,120   0%                                 make-closure
        590,256   0%                                 parse-partial-sexp
        112,574   0%                             - internal--syntax-propertize
         83,566   0%                              - syntax-propertize
         58,702   0%                                 seed7-mode-syntax-propertize
      5,994,464   0%                              match-string-no-properties
      5,160,064   0%                              match-string
      1,774,608   0%                            - seed7-re-search-backward
      1,248,320   0%                             - run-with-timer
      1,248,320   0%                              - run-at-time
        559,328   0%                               - timer-activate
        559,328   0%                                - timer--activate
        559,328   0%                                   timer--time-less-p
        371,488   0%                                 timer-relative-time
        242,912   0%                               - timer-set-time
        242,912   0%                                  timer--time-setter
         74,592   0%                                 timer-create
        397,824   0%                             - seed7-inside-string-p
         58,016   0%                              - syntax-ppss
         58,016   0%                                 make-closure
         91,168   0%                             - seed7-inside-comment-p
         58,016   0%                              - syntax-ppss
         58,016   0%                                 make-closure
         37,296   0%                               make-closure
     88,406,538   4%                           - seed7-beg-of-defun
     75,341,840   4%                            - seed7-re-search-backward
     61,176,743   3%                             - run-with-timer
     61,176,743   3%                              - run-at-time
     29,882,967   1%                               - timer-activate
     29,882,967   1%                                - timer--activate
     29,882,967   1%                                 - timer--time-less-p
         67,457   0%                                    timer--time
     17,394,496   0%                                 timer-relative-time
     11,760,976   0%                               - timer-set-time
     11,760,976   0%                                  timer--time-setter
      2,138,304   0%                                 timer-create
      8,763,120   0%                             - seed7-inside-string-p
      1,528,056   0%                              - syntax-ppss
      1,429,680   0%                                 make-closure
         98,376   0%                                 parse-partial-sexp
      2,842,366   0%                             - seed7-inside-comment-p
      1,342,238   0%                              - syntax-ppss
      1,243,200   0%                                 make-closure
         98,376   0%                                 parse-partial-sexp
      1,628,592   0%                               make-closure
        930,646   0%                               re-search-backward
      2,995,600   0%                              match-string-no-properties
      2,803,770   0%                            - seed7-re-search-backward-closest
      2,696,978   0%                             - seed7-re-search-backward
      1,515,930   0%                                re-search-backward
      1,044,296   0%                              - run-with-timer
      1,044,296   0%                               - run-at-time
        444,240   0%                                - timer-activate
        444,240   0%                                 - timer--activate
